time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,requested_current_A,interval_duration_s,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature,numerical_failure,failure_reason,failure_penalty
2250.0,1,0.8087838864286495,0.06781901244845197,4.081803424453813,301.01726405858807,0.5,0.5,90.0,4.090588610629043,4.109996463440723,301.0520253736942,-0.75,-2.390950622422598,-0.0,-0.0,False,,0.0
2250.0,2,0.9542852863538992,0.06781901244845197,4.133232796714291,300.39397506114125,0.0,0.0,90.0,4.13437953380865,4.135866578846622,300.4329959766567,-0.75,-2.390950622422598,-0.0,-0.0,False,,0.0
2250.0,3,0.950956412840304,0.06781901244845197,4.12795893017606,298.9977111820869,0.0,0.0,90.0,4.127973510221593,4.127991259885443,299.0044163880061,-0.75,-2.390950622422598,-0.0,-0.0,False,,0.0
2340.0,1,0.8293705176714277,0.05811665542288611,4.186563092198519,301.10905915525774,3.5,3.5,90.0,4.175434114060041,4.186563092198519,301.10905915525774,-0.75,-1.9058327711443057,-0.0,-0.0,False,,0.0
2340.0,2,0.954285286353899,0.05811665542288611,4.131997876811068,300.35562624999613,0.0,0.0,90.0,4.1325469943294495,4.133232796714291,300.39397506114125,-0.75,-1.9058327711443057,-0.0,-0.0,False,,0.0
2340.0,3,0.9509564128403061,0.05811665542288611,4.127942319108525,298.9910591055945,0.0,0.0,90.0,4.1279498185231285,4.12795893017606,298.9977111820869,-0.75,-1.9058327711443057,-0.0,-0.0,False,,0.0
2430.0,1,0.8499571489142059,0.04841520993117702,4.194502824128019,301.205967568537,3.5,3.5,90.0,4.191006096412919,4.194502824128019,301.205967568537,-0.75,-1.420760496558851,-0.0,-0.0,False,,0.0
2430.0,2,0.9542852863538982,0.04841520993117702,4.1313903238050464,300.31793635579504,0.0,0.0,90.0,4.131662112048791,4.131997876811068,300.35562624999613,-0.75,-1.420760496558851,-0.0,-0.0,False,,0.0
2430.0,3,0.9509564128403093,0.04841520993117702,4.127934582352596,298.9844694850649,0.0,0.0,90.0,4.127938099337488,4.127942319108525,298.9910591055945,-0.75,-1.420760496558851,-0.0,-0.0,False,,0.0
2520.0,1,0.8764256747977772,0.035944450079570145,4.230427665141253,301.38307823530715,4.5,4.5,90.0,4.222660473254975,4.230427665141253,301.38307823530715,-0.75,-0.7972225039785072,-0.6085533028250545,-0.0,False,,0.0
2520.0,2,0.9542852863538974,0.035944450079570145,4.131084548453051,300.2808948270938,0.0,0.0,90.0,4.13122184352582,4.1313903238050464,300.31793635579504,-0.75,-0.7972225039785072,-0.6085533028250545,-0.0,False,,0.0
2520.0,3,0.9509564128403125,0.035944450079570145,4.127930279145987,298.9779314936044,0.0,0.0,90.0,4.127932235325877,4.127934582352596,298.9844694850649,-0.75,-0.7972225039785072,-0.6085533028250545,-0.0,False,,0.0
2610.0,1,0.8793666221181747,0.03455910522467892,4.112203623740015,301.3441352788789,0.5,0.5,90.0,4.116804545529945,4.130823572529152,301.38307823530715,-0.75,-0.727955261233946,-0.0,-0.0,False,,0.0
2610.0,2,0.954285286353896,0.03455910522467892,4.13092951425663,300.2444913641665,0.0,0.0,90.0,4.130999353725672,4.131084548453051,300.2808948270938,-0.75,-0.727955261233946,-0.0,-0.0,False,,0.0
2610.0,3,0.9509564128403141,0.03455910522467892,4.127927885572165,298.97144472670414,0.0,0.0,90.0,4.127928973665599,4.127930279145987,298.9779314936044,-0.75,-0.727955261233946,-0.0,-0.0,False,,0.0
2700.0,1,0.8999532533609524,0.024864909421586142,4.214368992635098,301.43755453301895,3.5,3.5,90.0,4.202467320320995,4.214368992635098,301.43755453301895,-0.75,-0.24324547107930708,-0.28737985270195665,-0.0,False,,0.0
2700.0,2,0.9542852863538954,0.024864909421586142,4.1308503341831315,300.20871171634207,0.0,0.0,90.0,4.130886037864996,4.13092951425663,300.2444913641665,-0.75,-0.24324547107930708,-0.28737985270195665,-0.0,False,,0.0
2700.0,3,0.9509564128403171,0.024864909421586142,4.127926554157627,298.96500878302436,0.0,0.0,90.0,4.127927159406782,4.127927885572165,298.97144472670414,-0.75,-0.24324547107930708,-0.28737985270195665,-0.0,False,,0.0
2790.0,1,0.9028942006813497,0.023480728086114108,4.117870582403642,301.3978275367392,0.5,0.5,90.0,4.122101361042928,4.134796176543418,301.43755453301895,-0.75,-0.17403640430570538,-0.0,-0.0,False,,0.0
2790.0,2,0.9542852863538955,0.023480728086114108,4.130809750955557,300.1735432828774,0.0,0.0,90.0,4.130828052925329,4.1308503341831315,300.20871171634207,-0.75,-0.17403640430570538,-0.0,-0.0,False,,0.0
2790.0,3,0.9509564128403206,0.023480728086114108,4.127925813553103,298.9586232643698,0.0,0.0,90.0,4.127926150225963,4.127926554157627,298.96500878302436,-0.75,-0.17403640430570538,-0.0,-0.0,False,,0.0
2880.0,1,0.923480831924128,0.013803797216174502,4.237628146971215,301.4933839987539,3.5,3.5,90.0,4.2178931127649335,4.237628146971215,301.4933839987539,-0.75,-0.0,-0.7525629394242905,-0.0,False,,0.0
2880.0,2,0.9542852863538952,0.013803797216174502,4.130788900392327,300.13898126853434,0.0,0.0,90.0,4.130798313752241,4.130809750955557,300.1735432828774,-0.75,-0.0,-0.7525629394242905,-0.0,False,,0.0
2880.0,3,0.9509564128403242,0.013803797216174502,4.127925401585491,298.952287775665,0.0,0.0,90.0,4.127925588862862,4.127925813553103,298.9586232643698,-0.75,-0.0,-0.7525629394242905,-0.0,False,,0.0
