time_s,voltage_V,temperature_C
0.0,4.1232,24.9
1.0,4.1232,24.9
2.0,4.1176,24.9
3.0,4.1136,24.9
4.0,4.1102,24.9
5.0,4.1074,24.7
6.0,4.1046,24.9
7.0,4.1021,24.9
8.0,4.1,24.9
9.0,4.0981,24.7
10.0,4.0959,24.9
11.0,4.0944,24.9
12.0,4.0925,24.9
13.0,4.0913,24.9
14.0,4.0891,24.9
15.0,4.0879,24.9
16.0,4.0863,24.9
17.0,4.0848,24.9
18.0,4.0838,24.9
19.0,4.0823,24.9
20.0,4.0811,24.9
21.0,4.0798,24.9
22.0,4.0786,24.9
23.0,4.0776,24.9
24.0,4.0764,24.9
25.0,4.0755,24.9
26.0,4.0742,24.9
27.0,4.0727,24.9
28.0,4.0718,24.9
29.0,4.0708,24.9
30.0,4.0696,24.9
31.0,4.0687,24.9
32.0,4.068,24.9
33.0,4.0668,24.9
34.0,4.0662,24.9
35.0,4.0649,24.7
36.0,4.064,24.9
37.0,4.0631,24.9
38.0,4.0625,24.9
39.0,4.0615,24.9
40.0,4.0606,24.9
41.0,4.06,24.9
42.0,4.059,24.9
43.0,4.0584,24.9
44.0,4.0572,24.9
45.0,4.0566,24.9
46.0,4.0556,24.9
47.0,4.055,24.9
48.0,4.0541,24.9
49.0,4.0535,24.9
50.0,4.0525,24.9
51.0,4.0519,24.9
52.0,4.0513,24.9
53.0,4.0507,24.9
54.0,4.0494,24.9
55.0,4.0488,24.9
56.0,4.0482,24.9
57.0,4.0476,24.7
58.0,4.0469,24.9
59.0,4.0463,24.9
60.0,4.0457,24.9
61.0,4.0451,24.9
62.0,4.0442,24.9
63.0,4.0438,24.9
64.0,4.0432,24.9
65.0,4.0426,24.9
66.0,4.0417,25.0
67.0,4.0411,24.9
68.0,4.0404,24.9
69.0,4.0398,25.0
70.0,4.0395,24.9
71.0,4.0389,25.0
72.0,4.0383,25.0
73.0,4.038,24.9
74.0,4.0373,24.9
75.0,4.0367,24.9
76.0,4.0364,25.0
77.0,4.0358,24.9
78.0,4.0352,25.0
79.0,4.0349,24.9
80.0,4.0339,25.0
81.0,4.0333,25.0
82.0,4.033,24.9
83.0,4.0324,25.0
84.0,4.0318,25.0
85.0,4.0314,24.9
86.0,4.0311,25.0
87.0,4.0305,25.0
88.0,4.0302,25.0
89.0,4.0296,25.0
90.0,4.0293,25.0
91.0,4.0287,25.0
92.0,4.0283,25.0
93.0,4.0277,24.9
94.0,4.0274,25.0
95.0,4.0268,24.9
96.0,4.0259,25.2
97.0,4.0256,25.0
98.0,4.0252,25.0
99.0,4.0246,25.0
100.0,4.0243,25.0
101.0,4.024,25.0
102.0,4.0234,25.0
103.0,4.0231,25.0
104.0,4.0228,25.0
105.0,4.0221,25.0
106.0,4.0218,25.0
107.0,4.0212,25.0
108.0,4.0209,25.0
109.0,4.0206,25.0
110.0,4.02,25.0
111.0,4.0197,25.2
112.0,4.019,25.0
113.0,4.0184,25.0
114.0,4.0181,25.0
115.0,4.0178,25.0
116.0,4.0172,25.0
117.0,4.0169,25.0
118.0,4.0166,25.0
119.0,4.0163,25.0
120.0,4.0156,25.0
121.0,4.0153,25.2
122.0,4.015,25.0
123.0,4.0147,25.2
124.0,4.0144,25.2
125.0,4.0138,25.0
126.0,4.0135,25.0
127.0,4.0132,25.0
128.0,4.0128,25.0
129.0,4.0125,25.2
130.0,4.0122,25.0
131.0,4.0119,25.2
132.0,4.0116,25.0
133.0,4.0113,25.2
134.0,4.011,25.2
135.0,4.0104,25.2
136.0,4.0101,25.2
137.0,4.0097,25.2
138.0,4.0094,25.2
139.0,4.0091,25.2
140.0,4.0088,25.2
141.0,4.0085,25.2
142.0,4.0082,25.2
143.0,4.0076,25.2
144.0,4.0073,25.2
145.0,4.007,25.2
146.0,4.0066,25.2
147.0,4.0063,25.2
148.0,4.006,25.2
149.0,4.006,25.2
150.0,4.0054,25.2
151.0,4.0054,25.2
152.0,4.0051,25.2
153.0,4.0048,25.2
154.0,4.0042,25.2
155.0,4.0039,24.9
156.0,4.0039,25.2
157.0,4.0035,25.2
158.0,4.0032,25.2
159.0,4.0026,25.1
160.0,4.0023,25.2
161.0,4.002,25.1
162.0,4.0017,25.1
163.0,4.0014,25.2
164.0,4.0014,25.1
165.0,4.0008,25.2
166.0,4.0008,25.2
167.0,4.0004,25.1
168.0,4.0001,25.2
169.0,3.9998,25.1
170.0,3.9995,25.1
171.0,3.9992,25.1
172.0,3.9992,25.2
173.0,3.9989,25.1
174.0,3.9986,25.1
175.0,3.9983,25.1
176.0,3.998,25.1
177.0,3.9977,25.1
178.0,3.9973,25.3
179.0,3.997,25.1
180.0,3.997,25.1
181.0,3.9967,25.2
182.0,3.9964,25.1
183.0,3.9961,25.1
184.0,3.9961,25.3
185.0,3.9958,25.1
186.0,3.9955,25.1
187.0,3.9952,25.1
188.0,3.9946,25.3
189.0,3.9946,25.1
190.0,3.9942,25.3
191.0,3.9939,25.3
192.0,3.9936,25.3
193.0,3.9936,25.3
194.0,3.9933,25.3
195.0,3.993,25.3
196.0,3.9927,25.3
197.0,3.9924,25.3
198.0,3.9924,25.3
199.0,3.9921,25.1
200.0,3.9918,25.3
201.0,3.9915,25.3
202.0,3.9911,25.3
203.0,3.9911,25.3
204.0,3.9908,25.3
205.0,3.9905,25.3
206.0,3.9902,25.3
207.0,3.9902,25.3
208.0,3.9899,25.3
209.0,3.9896,25.3
210.0,3.9896,25.3
211.0,3.9893,25.3
212.0,3.989,25.3
213.0,3.9887,25.5
214.0,3.9887,25.3
215.0,3.9884,25.3
216.0,3.9884,25.3
217.0,3.988,25.3
218.0,3.988,25.3
219.0,3.9877,25.3
220.0,3.9874,25.3
221.0,3.9868,25.3
222.0,3.9865,25.3
223.0,3.9865,25.3
224.0,3.9865,25.3
225.0,3.9862,25.3
226.0,3.9859,25.3
227.0,3.9859,25.3
228.0,3.9856,25.3
229.0,3.9853,25.5
230.0,3.9853,25.3
231.0,3.9849,25.3
232.0,3.9846,25.5
233.0,3.9843,25.5
234.0,3.9843,25.3
235.0,3.984,25.3
236.0,3.9837,25.3
237.0,3.9837,25.5
238.0,3.9834,25.5
239.0,3.9831,25.5
240.0,3.9831,25.5
241.0,3.9828,25.5
242.0,3.9825,25.5
243.0,3.9825,25.3
244.0,3.9822,25.5
245.0,3.9822,25.5
246.0,3.9815,25.3
247.0,3.9815,25.5
248.0,3.9812,25.5
249.0,3.9809,25.5
250.0,3.9809,25.3
251.0,3.9806,25.5
252.0,3.9806,25.5
253.0,3.9803,25.5
254.0,3.98,25.3
255.0,3.9797,25.5
256.0,3.9797,25.5
257.0,3.9791,25.5
258.0,3.9787,25.5
259.0,3.9787,25.5
260.0,3.9784,25.5
261.0,3.9784,25.5
262.0,3.9781,25.5
263.0,3.9778,25.5
264.0,3.9778,25.5
265.0,3.9775,25.5
266.0,3.9775,25.5
267.0,3.9772,25.5
268.0,3.9769,25.5
269.0,3.9769,25.5
270.0,3.9766,25.5
271.0,3.9766,25.5
272.0,3.9763,25.5
273.0,3.9763,25.5
274.0,3.976,25.5
275.0,3.9756,25.5
276.0,3.9756,25.7
277.0,3.9753,25.7
278.0,3.975,25.5
279.0,3.9747,25.5
280.0,3.9747,25.5
281.0,3.9744,25.5
282.0,3.9744,25.5
283.0,3.9741,25.5
284.0,3.9741,25.5
285.0,3.9738,25.5
286.0,3.9735,25.5
287.0,3.9732,25.5
288.0,3.9732,25.7
289.0,3.9729,25.5
290.0,3.9729,25.7
291.0,3.9725,25.5
292.0,3.9725,25.5
293.0,3.9722,25.5
294.0,3.9719,25.5
295.0,3.9719,25.5
296.0,3.9716,25.5
297.0,3.9716,25.7
298.0,3.971,25.7
299.0,3.9707,25.5
300.0,3.9704,25.5
301.0,3.9704,25.5
302.0,3.9701,25.7
303.0,3.9701,25.7
304.0,3.9698,25.7
305.0,3.9694,25.7
306.0,3.9694,25.7
307.0,3.9691,25.5
308.0,3.9688,25.7
309.0,3.9688,25.7
310.0,3.9688,25.5
311.0,3.9685,25.7
312.0,3.9682,25.7
313.0,3.9682,25.7
314.0,3.9679,25.5
315.0,3.9679,25.5
316.0,3.9676,25.7
317.0,3.9673,25.7
318.0,3.967,25.7
319.0,3.967,25.5
320.0,3.9667,25.7
321.0,3.9667,25.7
322.0,3.9663,25.7
323.0,3.966,25.7
324.0,3.966,25.7
325.0,3.9657,25.7
326.0,3.9657,25.7
327.0,3.9654,25.7
328.0,3.9651,25.7
329.0,3.9648,25.7
330.0,3.9648,25.7
331.0,3.9645,25.7
332.0,3.9642,25.7
333.0,3.9642,25.7
334.0,3.9642,25.7
335.0,3.9639,25.7
336.0,3.9629,25.7
337.0,3.9629,25.7
338.0,3.9626,25.7
339.0,3.9626,25.9
340.0,3.9623,25.7
341.0,3.9623,25.7
342.0,3.9617,25.9
343.0,3.9617,25.7
344.0,3.9614,25.7
345.0,3.9614,25.7
346.0,3.9611,25.7
347.0,3.9611,25.7
348.0,3.9608,25.7
349.0,3.9605,25.7
350.0,3.9601,25.7
351.0,3.9601,25.7
352.0,3.9598,25.9
353.0,3.9598,25.7
354.0,3.9595,25.7
355.0,3.9592,25.7
356.0,3.9592,25.7
357.0,3.9589,25.7
358.0,3.9589,25.7
359.0,3.9589,25.9
360.0,3.9586,25.9
361.0,3.9583,25.7
362.0,3.958,25.7
363.0,3.9577,25.7
364.0,3.9577,25.9
365.0,3.9574,25.9
366.0,3.9574,25.7
367.0,3.957,25.7
368.0,3.9567,25.7
369.0,3.9564,25.9
370.0,3.9561,25.7
371.0,3.9561,25.7
372.0,3.9558,25.9
373.0,3.9552,25.9
374.0,3.9552,25.9
375.0,3.9549,25.9
376.0,3.9546,25.9
377.0,3.9546,25.9
378.0,3.9543,25.9
379.0,3.9539,25.9
380.0,3.9536,25.9
381.0,3.9536,25.9
382.0,3.9533,25.9
383.0,3.953,25.9
384.0,3.953,25.9
385.0,3.9527,25.9
386.0,3.9524,25.9
387.0,3.9521,25.9
388.0,3.9518,25.9
389.0,3.9518,25.9
390.0,3.9512,25.9
391.0,3.9512,25.9
392.0,3.9508,25.9
393.0,3.9508,25.9
394.0,3.9505,25.9
395.0,3.9505,25.9
396.0,3.9502,26.1
397.0,3.9499,25.9
398.0,3.9496,25.9
399.0,3.9493,25.9
400.0,3.9493,25.9
401.0,3.949,26.1
402.0,3.9487,25.9
403.0,3.9484,25.9
404.0,3.9481,25.9
405.0,3.9481,26.1
406.0,3.9474,25.9
407.0,3.9471,25.9
408.0,3.9468,25.9
409.0,3.9465,25.9
410.0,3.9465,26.1
411.0,3.9462,26.1
412.0,3.9459,26.1
413.0,3.9456,26.1
414.0,3.9453,26.1
415.0,3.9453,26.1
416.0,3.945,26.1
417.0,3.9446,26.1
418.0,3.9443,26.1
419.0,3.9443,26.1
420.0,3.944,26.1
421.0,3.9437,26.1
422.0,3.9434,26.1
423.0,3.9431,26.1
424.0,3.9431,26.1
425.0,3.9428,26.1
426.0,3.9425,26.1
427.0,3.9422,26.1
428.0,3.9419,26.1
429.0,3.9415,26.1
430.0,3.9415,26.1
431.0,3.9412,26.1
432.0,3.9409,26.1
433.0,3.9406,26.1
434.0,3.9406,26.1
435.0,3.9403,26.3
436.0,3.9397,26.3
437.0,3.9394,26.1
438.0,3.9391,26.1
439.0,3.9391,26.1
440.0,3.9384,26.3
441.0,3.9381,26.3
442.0,3.9381,26.1
443.0,3.9378,26.3
444.0,3.9375,26.3
445.0,3.9372,26.3
446.0,3.9369,26.3
447.0,3.9366,26.1
448.0,3.9363,26.3
449.0,3.936,26.1
450.0,3.936,26.1
451.0,3.9357,26.1
452.0,3.9353,26.3
453.0,3.935,26.1
454.0,3.9347,26.1
455.0,3.9344,26.3
456.0,3.9341,26.3
457.0,3.9338,26.3
458.0,3.9335,26.3
459.0,3.9332,26.3
460.0,3.9329,26.1
461.0,3.9326,26.3
462.0,3.9322,26.3
463.0,3.9316,26.3
464.0,3.9313,26.3
465.0,3.931,26.3
466.0,3.9307,26.3
467.0,3.9304,26.3
468.0,3.9301,26.3
469.0,3.9298,26.3
470.0,3.9295,26.3
471.0,3.9291,26.3
472.0,3.9288,26.3
473.0,3.9285,26.3
474.0,3.9282,26.3
475.0,3.9279,26.3
476.0,3.9276,26.3
477.0,3.9273,26.3
478.0,3.927,26.3
479.0,3.927,26.3
480.0,3.9264,26.3
481.0,3.926,26.3
482.0,3.9257,26.3
483.0,3.9254,26.3
484.0,3.9251,26.3
485.0,3.9248,26.3
486.0,3.9245,26.3
487.0,3.9239,26.3
488.0,3.9236,26.3
489.0,3.9233,26.3
490.0,3.9229,26.3
491.0,3.9226,26.3
492.0,3.9223,26.3
493.0,3.922,26.3
494.0,3.9217,26.3
495.0,3.9214,26.3
496.0,3.9211,26.3
497.0,3.9208,26.3
498.0,3.9205,26.3
499.0,3.9202,26.4
500.0,3.9198,26.4
501.0,3.9195,26.2
502.0,3.9189,26.5
503.0,3.9189,26.3
504.0,3.9183,26.2
505.0,3.918,26.4
506.0,3.9177,26.3
507.0,3.9174,26.4
508.0,3.9171,26.4
509.0,3.9167,26.4
510.0,3.9161,26.4
511.0,3.9155,26.3
512.0,3.9152,26.2
513.0,3.9149,26.4
514.0,3.9146,26.4
515.0,3.9143,26.4
516.0,3.914,26.4
517.0,3.9136,26.4
518.0,3.9133,26.4
519.0,3.913,26.4
520.0,3.9127,26.4
521.0,3.9124,26.4
522.0,3.9118,26.2
523.0,3.9115,26.4
524.0,3.9112,26.4
525.0,3.9109,26.4
526.0,3.9105,26.4
527.0,3.9102,26.4
528.0,3.9096,26.4
529.0,3.9093,26.4
530.0,3.909,26.4
531.0,3.9087,26.4
532.0,3.9081,26.4
533.0,3.9078,26.4
534.0,3.9074,26.4
535.0,3.9068,26.4
536.0,3.9065,26.4
537.0,3.9062,26.4
538.0,3.9056,26.4
539.0,3.9056,26.4
540.0,3.905,26.4
541.0,3.9046,26.4
542.0,3.9043,26.4
543.0,3.904,26.4
544.0,3.9037,26.4
545.0,3.9031,26.4
546.0,3.9028,26.4
547.0,3.9025,26.4
548.0,3.9022,26.4
549.0,3.9015,26.4
550.0,3.9012,26.4
551.0,3.9009,26.4
552.0,3.9003,26.4
553.0,3.9,26.4
554.0,3.8994,26.4
555.0,3.8991,26.4
556.0,3.8988,26.4
557.0,3.8984,26.6
558.0,3.8981,26.6
559.0,3.8975,26.6
560.0,3.8972,26.6
561.0,3.8969,26.6
562.0,3.8963,26.6
563.0,3.896,26.6
564.0,3.8957,26.4
565.0,3.8953,26.6
566.0,3.895,26.6
567.0,3.8944,26.6
568.0,3.8941,26.6
569.0,3.8938,26.6
570.0,3.8935,26.6
571.0,3.8929,26.6
572.0,3.8922,26.6
573.0,3.8919,26.6
574.0,3.8916,26.6
575.0,3.891,26.6
576.0,3.8907,26.6
577.0,3.8904,26.6
578.0,3.8898,26.6
579.0,3.8895,26.6
580.0,3.8891,26.6
581.0,3.8888,26.6
582.0,3.8882,26.6
583.0,3.8876,26.6
584.0,3.8876,26.6
585.0,3.887,26.6
586.0,3.8867,26.6
587.0,3.8864,26.6
588.0,3.8857,26.6
589.0,3.8854,26.6
590.0,3.8851,26.6
591.0,3.8845,26.6
592.0,3.8839,26.6
593.0,3.8836,26.6
594.0,3.8833,26.6
595.0,3.8829,26.6
596.0,3.8826,26.6
597.0,3.882,26.6
598.0,3.8817,26.6
599.0,3.8811,26.7
600.0,3.8808,26.6
601.0,3.8805,26.6
602.0,3.8802,26.6
603.0,3.8795,26.7
604.0,3.8792,26.7
605.0,3.8789,26.6
606.0,3.8783,26.7
607.0,3.878,26.6
608.0,3.8777,26.7
609.0,3.8771,26.7
610.0,3.8764,26.7
611.0,3.8761,26.7
612.0,3.8755,26.6
613.0,3.8752,26.7
614.0,3.8749,26.7
615.0,3.8746,26.7
616.0,3.874,26.6
617.0,3.8736,26.7
618.0,3.8733,26.7
619.0,3.8727,26.7
620.0,3.8724,26.7
621.0,3.8721,26.7
622.0,3.8715,26.7
623.0,3.8712,26.7
624.0,3.8709,26.7
625.0,3.8702,26.7
626.0,3.8699,26.7
627.0,3.8696,26.7
628.0,3.8687,26.7
629.0,3.8684,26.7
630.0,3.8681,26.7
631.0,3.8678,26.7
632.0,3.8671,26.7
633.0,3.8668,26.7
634.0,3.8665,26.7
635.0,3.8659,26.7
636.0,3.8656,26.7
637.0,3.8653,26.7
638.0,3.865,26.7
639.0,3.8643,26.7
640.0,3.864,26.7
641.0,3.8634,26.7
642.0,3.8631,26.7
643.0,3.8628,26.7
644.0,3.8625,26.9
645.0,3.8619,26.7
646.0,3.8616,26.7
647.0,3.8609,26.7
648.0,3.8606,26.9
649.0,3.86,26.7
650.0,3.8597,26.7
651.0,3.8594,26.7
652.0,3.8588,26.7
653.0,3.8585,26.9
654.0,3.8581,26.7
655.0,3.8575,26.9
656.0,3.8572,26.9
657.0,3.8569,26.9
658.0,3.8563,26.7
659.0,3.856,26.9
660.0,3.8557,26.9
661.0,3.8554,26.9
662.0,3.855,26.7
663.0,3.8544,26.9
664.0,3.8541,26.9
665.0,3.8538,26.9
666.0,3.8529,26.9
667.0,3.8526,26.9
668.0,3.8523,26.9
669.0,3.8519,26.9
670.0,3.8513,26.9
671.0,3.851,26.9
672.0,3.8507,26.9
673.0,3.8501,26.9
674.0,3.8498,26.9
675.0,3.8495,26.9
676.0,3.8492,26.9
677.0,3.8485,27.1
678.0,3.8482,26.9
679.0,3.8479,26.9
680.0,3.8476,26.9
681.0,3.847,27.1
682.0,3.8467,26.9
683.0,3.8464,26.9
684.0,3.8461,26.9
685.0,3.8451,27.1
686.0,3.8448,26.9
687.0,3.8445,26.9
688.0,3.8442,26.9
689.0,3.8439,26.9
690.0,3.8433,26.9
691.0,3.843,27.1
692.0,3.8426,26.9
693.0,3.8423,26.9
694.0,3.8417,27.1
695.0,3.8414,26.9
696.0,3.8411,26.9
697.0,3.8405,26.9
698.0,3.8402,26.9
699.0,3.8399,27.1
700.0,3.8395,26.9
701.0,3.8392,26.9
702.0,3.8386,26.9
703.0,3.8383,26.9
704.0,3.838,26.9
705.0,3.8374,27.1
706.0,3.8371,26.9
707.0,3.8364,27.1
708.0,3.8361,27.1
709.0,3.8358,26.9
710.0,3.8355,26.9
711.0,3.8349,27.1
712.0,3.8346,26.9
713.0,3.8343,26.9
714.0,3.834,26.9
715.0,3.8337,26.9
716.0,3.8333,26.9
717.0,3.833,26.9
718.0,3.8324,26.9
719.0,3.8321,27.1
720.0,3.8318,26.9
721.0,3.8315,26.9
722.0,3.8312,27.1
723.0,3.8306,26.9
724.0,3.8302,26.9
725.0,3.8299,27.1
726.0,3.8293,26.9
727.0,3.8287,26.9
728.0,3.8284,27.1
729.0,3.8281,26.9
730.0,3.8278,27.1
731.0,3.8275,26.9
732.0,3.8271,27.1
733.0,3.8268,27.1
734.0,3.8262,27.1
735.0,3.8259,26.9
736.0,3.8256,27.1
737.0,3.8253,27.1
738.0,3.825,26.9
739.0,3.8247,27.1
740.0,3.824,27.1
741.0,3.8237,27.1
742.0,3.8234,26.9
743.0,3.8231,27.1
744.0,3.8228,27.1
745.0,3.8225,27.1
746.0,3.8222,27.1
747.0,3.8216,27.1
748.0,3.8209,27.1
749.0,3.8206,27.1
750.0,3.8203,27.1
751.0,3.82,27.1
752.0,3.8197,27.1
753.0,3.8194,27.1
754.0,3.8191,27.1
755.0,3.8188,27.1
756.0,3.8185,27.1
757.0,3.8182,27.1
758.0,3.8175,27.1
759.0,3.8175,27.1
760.0,3.8172,27.1
761.0,3.8166,27.1
762.0,3.8163,27.1
763.0,3.816,27.1
764.0,3.8157,27.1
765.0,3.8154,26.9
766.0,3.8151,26.9
767.0,3.8147,27.0
768.0,3.8144,27.1
769.0,3.8141,26.9
770.0,3.8135,27.1
771.0,3.8132,27.1
772.0,3.8126,27.1
773.0,3.8123,27.1
774.0,3.8123,27.1
775.0,3.8116,27.1
776.0,3.8113,27.0
777.0,3.811,27.2
778.0,3.8107,27.0
779.0,3.8104,27.1
780.0,3.8101,27.1
781.0,3.8098,27.1
782.0,3.8095,27.1
783.0,3.8092,27.1
784.0,3.8089,27.1
785.0,3.8085,27.1
786.0,3.8082,27.1
787.0,3.8076,27.2
788.0,3.8073,27.1
789.0,3.8073,27.0
790.0,3.8067,27.0
791.0,3.8064,27.0
792.0,3.8058,27.0
793.0,3.8054,27.2
794.0,3.8051,27.0
795.0,3.8048,27.0
796.0,3.8045,27.2
797.0,3.8042,27.2
798.0,3.8039,27.2
799.0,3.8036,27.0
800.0,3.8033,27.0
801.0,3.803,27.2
802.0,3.8027,27.2
803.0,3.8023,27.0
804.0,3.802,27.2
805.0,3.8017,27.0
806.0,3.8014,27.2
807.0,3.8011,27.2
808.0,3.8008,27.2
809.0,3.8008,27.0
810.0,3.8002,27.0
811.0,3.7999,27.0
812.0,3.7996,27.0
813.0,3.7992,27.2
814.0,3.7989,27.0
815.0,3.7986,27.0
816.0,3.798,27.2
817.0,3.7977,27.0
818.0,3.7974,27.0
819.0,3.7971,27.2
820.0,3.7968,27.2
821.0,3.7965,27.0
822.0,3.7961,27.0
823.0,3.7958,27.2
824.0,3.7955,27.2
825.0,3.7952,27.2
826.0,3.7952,27.2
827.0,3.7946,27.0
828.0,3.7943,27.2
829.0,3.7943,27.2
830.0,3.794,27.2
831.0,3.7934,27.2
832.0,3.7934,27.2
833.0,3.793,27.2
834.0,3.7927,27.2
835.0,3.7924,27.2
836.0,3.7921,27.0
837.0,3.7918,27.2
838.0,3.7915,27.0
839.0,3.7912,27.2
840.0,3.7909,27.2
841.0,3.7906,27.2
842.0,3.7899,27.2
843.0,3.7896,27.2
844.0,3.7893,27.2
845.0,3.789,27.2
846.0,3.789,27.2
847.0,3.7884,27.2
848.0,3.7884,27.2
849.0,3.7881,27.2
850.0,3.7878,27.2
851.0,3.7875,27.2
852.0,3.7872,27.0
853.0,3.7868,27.2
854.0,3.7865,27.2
855.0,3.7862,27.2
856.0,3.7859,27.2
857.0,3.7856,27.2
858.0,3.7853,27.2
859.0,3.785,27.2
860.0,3.785,27.2
861.0,3.7847,27.2
862.0,3.7844,27.2
863.0,3.7841,27.2
864.0,3.7837,27.2
865.0,3.7834,27.2
866.0,3.7831,27.2
867.0,3.7828,27.2
868.0,3.7822,27.2
869.0,3.7819,27.2
870.0,3.7819,27.2
871.0,3.7816,27.2
872.0,3.781,27.2
873.0,3.781,27.2
874.0,3.7806,27.4
875.0,3.7803,27.2
876.0,3.78,27.2
877.0,3.7797,27.2
878.0,3.7797,27.2
879.0,3.7794,27.2
880.0,3.7791,27.2
881.0,3.7788,27.2
882.0,3.7785,27.2
883.0,3.7782,27.2
884.0,3.7779,27.2
885.0,3.7779,27.2
886.0,3.7772,27.2
887.0,3.7769,27.2
888.0,3.7769,27.2
889.0,3.7766,27.4
890.0,3.7763,27.2
891.0,3.776,27.2
892.0,3.7757,27.2
893.0,3.7754,27.2
894.0,3.7751,27.2
895.0,3.7748,27.2
896.0,3.7741,27.2
897.0,3.7741,27.2
898.0,3.7738,27.2
899.0,3.7735,27.2
900.0,3.7732,27.4
901.0,3.7729,27.2
902.0,3.7726,27.4
903.0,3.7723,27.2
904.0,3.772,27.2
905.0,3.7717,27.2
906.0,3.7717,27.2
907.0,3.7713,27.2
908.0,3.771,27.2
909.0,3.7707,27.4
910.0,3.7704,27.4
911.0,3.7701,27.2
912.0,3.7701,27.2
913.0,3.7698,27.2
914.0,3.7695,27.2
915.0,3.7692,27.2
916.0,3.7689,27.4
917.0,3.7686,27.4
918.0,3.7686,27.2
919.0,3.7679,27.4
920.0,3.7679,27.2
921.0,3.7676,27.4
922.0,3.7673,27.4
923.0,3.767,27.4
924.0,3.7664,27.2
925.0,3.7661,27.2
926.0,3.7661,27.4
927.0,3.7658,27.4
928.0,3.7655,27.2
929.0,3.7651,27.4
930.0,3.7648,27.4
931.0,3.7645,27.2
932.0,3.7645,27.2
933.0,3.7639,27.4
934.0,3.7639,27.2
935.0,3.7636,27.2
936.0,3.7633,27.2
937.0,3.763,27.4
938.0,3.7627,27.4
939.0,3.7624,27.4
940.0,3.7624,27.4
941.0,3.762,27.4
942.0,3.7617,27.4
943.0,3.7614,27.2
944.0,3.7611,27.4
945.0,3.7608,27.4
946.0,3.7605,27.4
947.0,3.7602,27.4
948.0,3.7602,27.4
949.0,3.7599,27.4
950.0,3.7596,27.4
951.0,3.7593,27.4
952.0,3.7589,27.4
953.0,3.7583,27.4
954.0,3.758,27.4
955.0,3.758,27.4
956.0,3.7577,27.4
957.0,3.7574,27.4
958.0,3.7571,27.4
959.0,3.7568,27.4
960.0,3.7565,27.2
961.0,3.7565,27.4
962.0,3.7562,27.4
963.0,3.7558,27.2
964.0,3.7555,27.4
965.0,3.7552,27.4
966.0,3.7549,27.4
967.0,3.7546,27.4
968.0,3.7543,27.4
969.0,3.7543,27.4
970.0,3.754,27.4
971.0,3.7537,27.4
972.0,3.7534,27.4
973.0,3.7531,27.4
974.0,3.7527,27.4
975.0,3.7524,27.4
976.0,3.7521,27.4
977.0,3.7521,27.4
978.0,3.7518,27.4
979.0,3.7515,27.4
980.0,3.7512,27.4
981.0,3.7506,27.4
982.0,3.7503,27.4
983.0,3.7503,27.4
984.0,3.7496,27.4
985.0,3.7496,27.4
986.0,3.7493,27.4
987.0,3.749,27.4
988.0,3.7487,27.2
989.0,3.7484,27.4
990.0,3.7481,27.4
991.0,3.7478,27.4
992.0,3.7475,27.4
993.0,3.7472,27.4
994.0,3.7468,27.4
995.0,3.7468,27.6
996.0,3.7462,27.6
997.0,3.7462,27.4
998.0,3.7459,27.4
999.0,3.7456,27.4
1000.0,3.7453,27.4
1001.0,3.745,27.4
1002.0,3.7447,27.4
1003.0,3.7444,27.4
1004.0,3.7441,27.4
1005.0,3.7441,27.4
1006.0,3.7437,27.4
1007.0,3.7434,27.4
1008.0,3.7428,27.6
1009.0,3.7425,27.4
1010.0,3.7422,27.4
1011.0,3.7419,27.4
1012.0,3.7416,27.4
1013.0,3.7416,27.4
1014.0,3.7413,27.4
1015.0,3.741,27.4
1016.0,3.7406,27.6
1017.0,3.7403,27.4
1018.0,3.74,27.4
1019.0,3.7397,27.4
1020.0,3.7394,27.4
1021.0,3.7391,27.6
1022.0,3.7391,27.4
1023.0,3.7388,27.4
1024.0,3.7385,27.6
1025.0,3.7382,27.4
1026.0,3.7379,27.4
1027.0,3.7375,27.4
1028.0,3.7372,27.4
1029.0,3.7369,27.4
1030.0,3.7366,27.6
1031.0,3.7363,27.4
1032.0,3.736,27.4
1033.0,3.736,27.6
1034.0,3.7357,27.6
1035.0,3.7354,27.4
1036.0,3.7348,27.4
1037.0,3.7344,27.6
1038.0,3.7344,27.6
1039.0,3.7338,27.6
1040.0,3.7335,27.4
1041.0,3.7335,27.6
1042.0,3.7332,27.5
1043.0,3.7329,27.4
1044.0,3.7326,27.6
1045.0,3.7323,27.6
1046.0,3.732,27.4
1047.0,3.7317,27.4
1048.0,3.7313,27.5
1049.0,3.731,27.6
1050.0,3.7307,27.4
1051.0,3.7307,27.5
1052.0,3.7304,27.5
1053.0,3.7298,27.6
1054.0,3.7298,27.5
1055.0,3.7295,27.5
1056.0,3.7292,27.6
1057.0,3.7289,27.5
1058.0,3.7286,27.5
1059.0,3.7282,27.5
1060.0,3.7279,27.6
1061.0,3.7276,27.5
1062.0,3.727,27.5
1063.0,3.7267,27.5
1064.0,3.7267,27.5
1065.0,3.7261,27.5
1066.0,3.7258,27.5
1067.0,3.7255,27.3
1068.0,3.7251,27.5
1069.0,3.7248,27.5
1070.0,3.7245,27.5
1071.0,3.7245,27.5
1072.0,3.7242,27.5
1073.0,3.7239,27.5
1074.0,3.7236,27.5
1075.0,3.7233,27.5
1076.0,3.723,27.5
1077.0,3.7227,27.5
