decision_s,method,seed,case_id,test_family,charging_target_reached,charging_time_s,task_success,constraints_satisfied,terminal_hold_soc_satisfied,terminal_hold_observed_s,failure_reason,first_balance_sample_s,sustained_balance_start_s,sustained_balance_charging_duration_s,balance_maintained_for_270s_during_charge,imbalance_after_first_area_soc_s,rebalance_loss_count,soc_std_integral_soc_s,final_charge_soc_1,final_charge_soc_2,final_charge_soc_3,final_charge_soc_std,maximum_soc_deviation_from_pack_mean,max_voltage_V,max_temperature_K,max_voltage_excess_V,max_temperature_excess_K,max_soc_excess,voltage_violation_cell_seconds_sample_estimate,temperature_violation_cell_seconds_sample_estimate,voltage_excess_integral_Vs,temperature_excess_integral_Ks,cell1_charge_Ah,cell2_charge_Ah,cell3_charge_Ah,sum_cell_charge_Ah,sum_cell_terminal_input_Wh,safety_intervention_steps,protective_stop_count,numerical_failure_count,post_switch_peak_unknown,recorded_maxima_complete,decision_count,terminal_hold_step_count,safety_intervention_fraction,sample_finite,final_observed_time_s,violation_measurement
90.0,qmix_frozen_shield,7,random_011,nominal_unseen,True,4050.0,True,True,True,270.0,,3973.0,3973.0,77.0,False,0.0,0,454.5294749948215,0.9140278051753992,0.9483375133980377,0.9493908058220155,0.016427643768239457,0.2040636641642884,4.16952970779008,300.34212046518127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7125,1.125,1.925,5.7625,23.079985097532013,29,0,0,False,True,45,3,0.6444444444444445,True,4320.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_000,unseen_parameter_shift,True,3330.0,True,True,True,270.0,,3252.0,3252.0,78.0,False,0.0,0,318.71412468923467,0.9111282829996693,0.9488751362039429,0.9160401372482446,0.01675671804051848,0.20104662139413382,4.169622870792756,299.99280249829474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2125,1.1,2.15,5.4625,21.930307249022086,22,0,0,False,True,37,3,0.5945945945945946,True,3600.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_001,unseen_parameter_shift,True,4410.0,True,True,True,270.0,,4365.0,4365.0,45.0,False,0.0,0,449.35906578662156,0.9209028345050031,0.9054649375585981,0.9488121052190286,0.01793888699042777,0.1825184620058835,4.16891470978811,300.4920203591137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9625,2.8625,1.8875,7.7124999999999995,30.41628231558915,27,0,0,False,True,49,3,0.5510204081632653,True,4680.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_002,unseen_parameter_shift,True,4140.0,True,True,True,270.0,,4103.0,4103.0,37.0,False,0.0,0,501.54560688652276,0.9490221549304532,0.9099725627775928,0.9480104770859175,0.018174393048992234,0.23134185411790265,4.169964752463421,299.9221839415136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2375,2.5375,1.575,5.35,21.532139301198654,33,0,0,False,True,46,3,0.717391304347826,True,4410.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_003,unseen_parameter_shift,True,4230.0,True,True,True,270.0,,4187.0,4187.0,43.0,False,0.0,0,523.3484473208866,0.9487259057070049,0.9089814925604452,0.9130853218071854,0.01784722515491132,0.23687478752931262,4.169009933494336,300.2426404582982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6375,2.7125,2.8,7.1499999999999995,28.293661411694288,28,0,0,False,True,47,3,0.5957446808510638,True,4500.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_004,unseen_parameter_shift,True,4500.0,True,True,True,270.0,,4481.0,4481.0,19.0,False,0.0,0,264.7913829644337,0.9477795569593315,0.9022773290514207,0.9355786240015229,0.01923044968266647,0.10327019203392707,4.168248227591397,300.2131499164891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.9375,2.85,8.3875,32.971948883504076,15,0,0,False,True,50,3,0.3,True,4770.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_005,unseen_parameter_shift,True,2790.0,True,True,True,270.0,,2723.0,2723.0,67.0,False,0.0,0,156.58789996532965,0.9296190651977931,0.9468188347563818,0.9032027746427861,0.01793820621339302,0.10737695238878642,4.169807189406592,299.6407564929537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7625,1.2625,1.825,4.85,19.651951960769097,13,0,0,False,True,31,3,0.41935483870967744,True,3060.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_006,unseen_parameter_shift,True,2520.0,True,True,True,270.0,,2487.0,2487.0,33.0,False,0.0,0,160.8031523313625,0.9065673294047232,0.9418098588791873,0.9494627886263051,0.01868042242950621,0.11017898056438646,4.169169682544895,299.6788313890223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,1.15,0.9625,3.7875,15.476145560129499,21,0,0,False,True,28,3,0.75,True,2790.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_007,unseen_parameter_shift,True,4320.0,True,True,True,270.0,,4258.0,4258.0,62.0,False,0.0,0,606.3522707738346,0.9474469112920133,0.9121758909074634,0.9487980971990679,0.01695437202214485,0.2748665629797788,4.168395216966163,300.1421262397928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,2.775,1.7375,5.3625,21.47069695830285,42,0,0,False,True,48,3,0.875,True,4590.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_008,unseen_parameter_shift,True,4590.0,True,True,True,270.0,,4546.0,4546.0,44.0,False,0.0,0,721.8173465518512,0.9132885581487611,0.9068117349301986,0.9475734184166976,0.017885176118941408,0.3296065070995639,4.167676190645773,300.6459870772619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1125,2.9625,1.1125,7.1875,28.25882575299739,41,0,0,False,True,51,3,0.803921568627451,True,4860.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_009,unseen_parameter_shift,True,4320.0,True,True,True,270.0,,4232.0,4232.0,88.0,False,0.0,0,420.5712950172119,0.9144516316679682,0.9485125875209575,0.9479868352581555,0.0159340132661634,0.1549894043586869,4.170141624824613,300.4940680981838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925,2.1875,1.6875,6.8,27.077883189992562,29,0,0,False,True,48,3,0.6041666666666666,True,4590.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_010,unseen_parameter_shift,True,4590.0,True,True,True,270.0,,4555.0,4555.0,35.0,False,0.0,0,520.2398632190911,0.947369752463962,0.909142923672968,0.9483518745089794,0.018256191731355263,0.19475189269539805,4.169729000856846,300.2472409255009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6375,2.975,1.6625,7.275,28.83241666566969,32,0,0,False,True,51,3,0.6274509803921569,True,4860.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_frozen_shield,7,model_shift_011,unseen_parameter_shift,True,3510.0,True,True,True,270.0,,3492.0,3492.0,18.0,False,0.0,0,313.9405393211888,0.9038763066129434,0.9496155407090575,0.9374477344788806,0.019342451335834374,0.18062118328767457,4.169694572148789,300.2147864970285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3625,1.275,2.1625,5.8,23.25822583916251,21,0,0,False,True,39,3,0.5384615384615384,True,3780.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,A,reference_seen,True,2610.0,True,True,True,270.0,,2524.0,2524.0,86.0,False,0.0,0,164.37245490336795,0.9015313235754887,0.9278273339354021,0.9415899219168772,0.016618531456289675,0.11591456687961815,4.169029192084787,303.95703548074823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4125,2.925,2.4625,8.8,35.097123466606256,18,0,0,False,True,29,3,0.6206896551724138,True,2880.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,B,reference_seen,True,2160.0,True,True,True,270.0,,2092.0,2092.0,68.0,False,0.0,0,184.0094572989644,0.9077545200737204,0.9230107581846891,0.9475169241911786,0.016378691288229948,0.20543257721340913,4.169778156342444,302.4290988329544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,1.7,0.95,5.2375,21.297782317987235,19,0,0,False,True,24,3,0.7916666666666666,True,2430.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_000,nominal_unseen,True,1890.0,True,True,True,270.0,,1778.0,1778.0,112.0,False,0.0,0,112.76793439973257,0.9058712776334464,0.9290384522686702,0.9437789468117292,0.015602676203790744,0.1586180037562281,4.16984241141089,301.53905911732835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1125,1.3125,1.05,4.475,18.34977438599949,20,0,0,False,True,21,3,0.9523809523809523,True,2160.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_001,nominal_unseen,True,2250.0,True,True,True,270.0,,1651.0,1651.0,599.0,True,0.0,0,96.06701304426846,0.904279190291737,0.9160836156628246,0.9259863343378949,0.008873233145814391,0.08860846789226323,4.168724462352076,302.8684465937134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,2.45,2.0375,7.300000000000001,29.44054975956212,17,0,0,False,True,25,3,0.68,True,2520.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_002,nominal_unseen,True,2340.0,True,True,True,270.0,,2262.0,2262.0,78.0,False,0.0,0,262.0107685311438,0.9091183192882802,0.9483416427896089,0.9182632324081667,0.016755792741399413,0.31894854095912184,4.169968660673616,302.9604777218551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,0.8625,2.4375,6.175,24.910846316007603,26,0,0,False,True,26,3,1.0,True,2610.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_003,nominal_unseen,True,2250.0,True,True,True,270.0,,2188.0,2188.0,62.0,False,0.0,0,197.70250086046315,0.9140016686173348,0.9084379190007857,0.9470135021724165,0.017025510537280603,0.2341526457801556,4.169717916819846,302.5370903429964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675,2.5625,1.2625,6.5,26.28839039022535,23,0,0,False,True,25,3,0.92,True,2520.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_004,nominal_unseen,True,2610.0,True,True,True,270.0,,2541.0,2541.0,69.0,False,0.0,0,234.03388506552045,0.9079679958908943,0.919397962414006,0.9488609232531174,0.017227051415912804,0.20024193926494438,4.16941515507173,303.95358763833343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4125,3.1,2.05,8.5625,34.147909216676375,21,0,0,False,True,29,3,0.7241379310344828,True,2880.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_005,nominal_unseen,True,2070.0,True,True,True,270.0,,0.0,856.0,1214.0,True,3.3244924284218937,1,31.165283042270904,0.9129594411441384,0.9043049829444244,0.9191354842198699,0.00608264309220989,0.039118258042389886,4.1699965688340574,301.7679086214512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.275,2.05,1.9875,6.3125,25.647450990003293,15,0,0,False,True,23,3,0.6521739130434783,True,2340.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_006,nominal_unseen,True,1890.0,True,True,True,270.0,,1670.0,1670.0,220.0,False,0.0,0,69.68974866371764,0.9437317576583053,0.9083556505868222,0.9388666559501313,0.0156562362954255,0.0882877478638292,4.1695807177511215,299.9345273555347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.55,1.3375,4.2875,17.65881624162487,18,0,0,False,True,21,3,0.8571428571428571,True,2160.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_007,nominal_unseen,True,2430.0,True,True,True,270.0,,2419.0,2419.0,11.0,False,0.0,0,312.080942319712,0.949878274898409,0.9076251820360777,0.9477855231946631,0.019443812120798806,0.3572785077174082,4.169215625636541,302.43230853852145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125,2.9375,1.05,4.9,19.8593399213369,27,0,0,False,True,27,3,1.0,True,2700.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_008,nominal_unseen,True,2340.0,True,True,True,270.0,,2199.0,2199.0,141.0,False,0.0,0,176.66133875198375,0.9065806104999902,0.9311378245381828,0.9446759151162174,0.015767719808449085,0.19152366742427368,4.167878850178971,302.9603215782114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,1.7875,1.5625,6.225,25.20667326469613,19,0,0,False,True,26,3,0.7307692307692307,True,2610.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_009,nominal_unseen,True,2070.0,True,True,True,270.0,,1296.0,1296.0,774.0,True,0.0,0,56.31944798646647,0.93333546385063,0.9127700341452881,0.9093226050052146,0.010601043222097619,0.06395121319883612,4.169603816837794,301.26452726657226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.9875,2.0875,6.125,24.955782433081485,16,0,0,False,True,23,3,0.6956521739130435,True,2340.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_010,nominal_unseen,True,2070.0,True,True,True,270.0,,2000.0,2000.0,70.0,False,0.0,0,154.9739415490816,0.9471650257153884,0.9110510336494019,0.9475630626186926,0.017118888579489733,0.2008451928401082,4.168984017368041,300.84786345451556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,2.025,1.175,4.325,17.783030836782793,21,0,0,False,True,23,3,0.9130434782608695,True,2340.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,random_011,nominal_unseen,True,2160.0,True,True,True,270.0,,2138.0,2138.0,22.0,False,0.0,0,184.3013460377732,0.9022837564783615,0.9483375133980343,0.926593194383477,0.018811086291173618,0.20704623073109968,4.169782316391851,302.60716990751376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6625,1.125,1.8375,5.625,22.851366509014372,20,0,0,False,True,24,3,0.8333333333333334,True,2430.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_000,unseen_parameter_shift,True,2070.0,True,True,True,270.0,,2048.0,2048.0,22.0,False,0.0,0,149.06433614902653,0.9199363195226012,0.9488751362035349,0.9030129307120949,0.01893614442823662,0.20728598959504013,4.169948614389559,301.6096271914529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.1,2.1,5.45,22.21568548280473,19,0,0,False,True,23,3,0.8260869565217391,True,2340.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_001,unseen_parameter_shift,True,2340.0,True,True,True,270.0,,2275.0,2275.0,65.0,False,0.0,0,175.06055794601698,0.9062227736339199,0.9023545643365286,0.9422985019509562,0.017987462821885212,0.17287467763772646,4.169624461236918,303.015985943996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.85,1.8625,7.6125,30.5714607404544,21,0,0,False,True,26,3,0.8076923076923077,True,2610.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_002,unseen_parameter_shift,True,2160.0,True,True,True,270.0,,2144.0,2144.0,16.0,False,0.0,0,187.5446114487989,0.949022154930767,0.9037518163334197,0.9382400721838041,0.019307732062807264,0.2190865788003435,4.169383061310903,301.8377591356467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2375,2.5125,1.5375,5.2875000000000005,21.579431293458608,22,0,0,False,True,24,3,0.9166666666666666,True,2430.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_003,unseen_parameter_shift,True,2430.0,True,True,True,270.0,,2345.0,2345.0,85.0,False,0.0,0,227.53558283401935,0.9487259057067692,0.9183126122260119,0.9130853218070013,0.015714622370362037,0.24159146069367426,4.169823119965858,302.1506856116585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6375,2.75,2.8,7.1875,28.977343084427194,23,0,0,False,True,27,3,0.8518518518518519,True,2700.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_004,unseen_parameter_shift,True,2430.0,True,True,True,270.0,,2176.0,2176.0,254.0,False,0.0,0,112.49388585923823,0.9360355082623343,0.9053877022732288,0.9062674092946218,0.014244693407803405,0.10327019203392707,4.168925272538115,302.48592174188803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,2.95,2.7375,8.2375,33.00622180906494,16,0,0,False,True,27,3,0.5925925925925926,True,2700.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_005,unseen_parameter_shift,True,1890.0,True,True,True,270.0,,1552.0,1552.0,338.0,True,0.0,0,72.72672122438922,0.9266830530236696,0.9343773418686745,0.9032027746428707,0.01325971004956301,0.10742350678133017,4.1692306389453195,300.5982628369622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.2125,1.825,4.7875,19.64168071676981,16,0,0,False,True,21,3,0.7619047619047619,True,2160.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_006,unseen_parameter_shift,True,1620.0,True,True,True,270.0,,1196.0,1196.0,424.0,True,0.0,0,61.25467784012604,0.903631317230433,0.9231476195474937,0.9331787804557334,0.012268128664454033,0.10991863086552567,4.169894027280096,300.70088687917837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6625,1.075,0.9,3.6375,14.997655542719269,18,0,0,False,True,18,3,1.0,True,1890.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_007,unseen_parameter_shift,True,2340.0,True,True,True,270.0,,2269.0,2269.0,71.0,False,0.0,0,252.2827116458493,0.9474469112918373,0.9090655176856004,0.9422844939307601,0.017007456897044113,0.2710218569524517,4.169281121497329,302.2981580359699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,2.7625,1.7125,5.325,21.624019549750678,26,0,0,False,True,26,3,1.0,True,2610.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_008,unseen_parameter_shift,True,2430.0,True,True,True,270.0,,2414.0,2414.0,16.0,False,0.0,0,301.5304288661344,0.9074165338001704,0.9068117349304006,0.9475734184169835,0.019074287534273534,0.3287908909296215,4.1697710770352705,303.520236839107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0875,2.9625,1.1125,7.1625,28.69171431192117,26,0,0,False,True,27,3,0.9629629629629629,True,2700.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_009,unseen_parameter_shift,True,2340.0,True,True,True,270.0,,2208.0,2208.0,132.0,False,0.0,0,163.96434254451464,0.9085796073195914,0.9298503481892926,0.944730033624558,0.014835029033523036,0.15696759367089758,4.169053129880778,302.99326800293386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.1125,1.675,6.6875,27.055837138358953,20,0,0,False,True,26,3,0.7692307692307693,True,2610.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_010,unseen_parameter_shift,True,2430.0,True,True,True,270.0,,2348.0,2348.0,82.0,False,0.0,0,202.31497928281235,0.9356257037669335,0.9060325504510307,0.9483518745087086,0.017728305470273924,0.18548685623747507,4.169642516722273,302.60390385020173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,2.9625,1.6625,7.2125,29.085438336790777,21,0,0,False,True,27,3,0.7777777777777778,True,2700.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_trained_shield,7,model_shift_011,unseen_parameter_shift,True,2070.0,True,True,True,270.0,,2012.0,2012.0,58.0,False,0.0,0,135.84505669216537,0.9097483309614459,0.9433947942653378,0.901622916503913,0.01808313095027223,0.18686055148858371,4.169031432584749,302.18356300471925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3875,1.25,2.025,5.6625,23.037902325552615,18,0,0,False,True,23,3,0.782608695652174,True,2340.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,A,reference_seen,False,,False,True,False,0.0,,,,0.0,False,,0,306.69508110035383,0.7782188122561835,0.9247169607135468,0.8992515006734564,0.06390888376952662,0.10000000000000117,4.1730143236059,300.0087572183063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8875,2.9125,2.3,8.1,31.413111508909168,0,0,0,False,True,60,0,0.0,True,5400.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,B,reference_seen,False,,False,False,False,0.0,,,,0.0,False,,0,729.1550398662594,0.8402262400654883,0.9510041171822554,0.9507737258249755,0.052166973104977594,0.20869656118544377,4.207130540180766,299.25316253816897,0.007130540180765976,0.0,0.0010041171822569028,56.0,0.0,0.17184418252983313,0.0,2.3,1.8125,0.9625,5.075,20.203121656506976,0,0,0,False,True,60,0,0.0,True,5400.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_000,nominal_unseen,True,5040.0,False,False,True,270.0,,4974.0,4974.0,66.0,False,0.0,0,466.018966818923,0.9146793141562696,0.9508110648221875,0.9502925500795952,0.016911780367059055,0.16127749042394035,4.207033554137238,299.23771431476155,0.007033554137238163,0.0,0.0008110648221909544,51.0,0.0,0.16225881020400568,0.0,2.15,1.4,1.075,4.625,18.64881296702015,0,0,0,False,True,56,3,0.0,True,5310.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_001,nominal_unseen,False,,False,False,False,0.0,,,,0.0,False,,0,370.496027114134,0.7839026911466697,0.8787591369994799,0.9520407474104452,0.06883018209769136,0.09861237841358361,4.2121782375870325,299.2464584325514,0.012178237587032292,0.0,0.002040747410476329,76.5,0.0,0.4576390587061536,0.0,2.3,2.3,2.1375,6.7375,26.34920815970966,0,0,0,False,True,60,0,0.0,True,5400.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_002,nominal_unseen,False,,False,False,False,0.0,,,,0.0,False,,0,949.8187874173799,0.7740617592718477,0.9514520160116038,0.8824384144329308,0.07301117096639749,0.3174615441572771,4.208323796682742,299.2462521236847,0.008323796682741857,0.0,0.0014520160116239245,54.5,0.0,0.22382290024339468,0.0,2.3,0.875,2.3,5.475,21.412991241888257,0,0,0,False,True,60,0,0.0,True,5400.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_003,nominal_unseen,False,,False,False,False,0.0,,,,0.0,False,,0,748.315179064229,0.825921303389311,0.8431200813399496,0.9502703038062168,0.05501478795363373,0.2343724279294882,4.2100035896589345,299.25054736472345,0.010003589658934331,0.0,0.0002703038064343355,63.5,0.0,0.31373841130531677,0.0,2.3,2.3,1.275,5.875,23.050095543030526,0,0,0,False,True,60,0,0.0,True,5400.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_004,nominal_unseen,False,,False,False,False,0.0,,,,0.0,False,,0,741.883706346611,0.6466629123809549,0.9100668427482238,0.952117724887042,0.13517583187369403,0.2034278365907547,4.212339748087419,300.26537317169505,0.012339748087418556,0.0,0.00211772488709272,77.5,0.0,0.4696196393002179,0.0,2.3,3.0625,2.0625,7.425,28.70756225287939,0,0,0,False,True,60,0,0.0,True,5400.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_005,nominal_unseen,True,5400.0,False,False,True,270.0,,0.0,5332.0,68.0,False,7.336272198046375,1,92.22961518253258,0.9188314654927049,0.9540709544956077,0.9549603021947309,0.016825593487823216,0.0368120096145369,4.206764762899049,299.2802663688729,0.006764762899049259,0.0,0.004960302194750521,59.0,0.0,0.1624882405508412,0.0,2.3,2.25,2.125,6.675,26.543288314311198,0,0,0,False,True,60,3,0.0,True,5670.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_006,nominal_unseen,True,3690.0,False,False,True,270.0,,3646.0,3646.0,44.0,False,0.0,0,115.54677108382374,0.9584118185296192,0.9176867702526629,0.951893862486415,0.017861001798549183,0.05331617770371333,4.213344175977509,299.00766818158877,0.013344175977509032,0.0,0.008411818529620918,163.0,0.0,1.0301771426765298,0.0,1.4625,1.5875,1.3875,4.4375,18.011002643152903,0,0,0,False,True,41,3,0.0,True,3960.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_007,nominal_unseen,True,5310.0,False,False,True,270.0,,5299.0,5299.0,11.0,False,0.0,0,692.8806382626018,0.9557502992468984,0.9138459284799554,0.9542991264626535,0.01942090345435536,0.3521295407833622,4.209244532290583,300.1335165376051,0.009244532290582974,0.0,0.005750299246953139,101.0,0.0,0.40559654417586044,0.0,0.9375,2.9625,1.075,4.975,19.890026546631592,0,0,0,False,True,59,3,0.0,True,5580.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_008,nominal_unseen,False,,False,False,False,0.0,,,,0.0,False,,0,719.146903529268,0.7715240504836266,0.9529104370918225,0.9544463200183213,0.08587066299891906,0.20422563441898467,4.206318821803393,299.24624464709706,0.006318821803392716,0.0,0.00444632001843015,45.0,0.0,0.12939982839264497,0.0,2.3,1.875,1.6,5.775,22.81247344467576,0,0,0,False,True,60,0,0.0,True,5400.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_009,nominal_unseen,True,4860.0,True,True,True,270.0,,2652.0,2652.0,2208.0,True,0.0,0,102.54459640614876,0.9274634395020811,0.9345426466988963,0.9060658033709577,0.012105575448524919,0.046392231634646286,4.184660098635471,299.1780916278867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025,2.075,2.075,6.175000000000001,24.572492781542095,0,0,0,False,True,54,3,0.0,True,5130.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_010,nominal_unseen,True,4770.0,False,False,True,270.0,,4742.0,4742.0,28.0,False,0.0,0,452.45653264748154,0.955973062238212,0.9141614068713457,0.9508198642525438,0.01861484614066659,0.1700021652189006,4.209449472247338,299.0866359464474,0.009449472247338164,0.0,0.005973062238212701,70.0,0.0,0.28985344840831617,0.0,1.1625,2.0375,1.1875,4.3875,17.742883571267374,0,0,0,False,True,53,3,0.0,True,5040.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,random_011,nominal_unseen,False,,False,False,False,0.0,,,,0.0,False,,0,750.9267779577985,0.8171394034245438,0.9514478866199734,0.9526476074559946,0.06359828906518604,0.2092068018948997,4.208150393420951,299.24925567398,0.008150393420950586,0.0,0.0026476074560587426,76.0,0.0,0.2542282199549444,0.0,2.3,1.1375,1.9375,5.375,21.32787853754777,0,0,0,False,True,60,0,0.0,True,5400.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
90.0,qmix_raw,17,model_shift_000,unseen_parameter_shift,True,5220.0,False,False,True,270.0,,5141.0,5141.0,79.0,False,0.0,0,576.2301952080973,0.9140642951737927,0.9550958826484435,0.9355809470524605,0.016757718586679383,0.2018194243110033,4.2042363630114,299.2399738420559,0.004236363011400179,0.0,0.005095882648535777,28.5,0.0,0.05926815543645736,0.0,2.225,1.125,2.225,5.575,22.258432986366415,0,0,0,False,True,58,3,0.0,True,5490.0,dense sampled approximation incl switch endpoints; not certified continuous maxima
