time_s,voltage_V,temperature_C
2080.0,3.3779,28.2
2081.0,3.3776,28.2
2082.0,3.3773,28.2
2083.0,3.377,28.2
2084.0,3.3767,28.2
2085.0,3.3764,28.2
2086.0,3.3761,28.4
2087.0,3.3758,28.2
2088.0,3.3754,28.4
2089.0,3.3751,28.4
2090.0,3.3748,28.4
2091.0,3.3745,28.4
2092.0,3.3739,28.4
2093.0,3.3736,28.4
2094.0,3.3733,28.4
2095.0,3.373,28.2
2096.0,3.3723,28.4
2097.0,3.3723,28.2
2098.0,3.372,28.4
2099.0,3.3714,28.4
2100.0,3.3714,28.4
2101.0,3.3711,28.4
2102.0,3.3708,28.4
2103.0,3.3702,28.4
2104.0,3.3702,28.4
2105.0,3.3696,28.2
2106.0,3.3692,28.2
2107.0,3.3689,28.4
2108.0,3.3686,28.4
2109.0,3.3683,28.4
2110.0,3.368,28.4
2111.0,3.3677,28.4
2112.0,3.3674,28.4
2113.0,3.3671,28.4
2114.0,3.3668,28.4
2115.0,3.3665,28.4
2116.0,3.3658,28.4
2117.0,3.3655,28.4
2118.0,3.3652,28.4
2119.0,3.3649,28.4
2120.0,3.3646,28.4
2121.0,3.3643,28.4
2122.0,3.364,28.4
2123.0,3.3637,28.4
2124.0,3.3634,28.4
2125.0,3.363,28.2
2126.0,3.3627,28.4
2127.0,3.3624,28.4
2128.0,3.3618,28.4
2129.0,3.3615,28.4
2130.0,3.3612,28.4
2131.0,3.3609,28.4
2132.0,3.3606,28.4
2133.0,3.3603,28.4
2134.0,3.3599,28.2
2135.0,3.3596,28.4
2136.0,3.3593,28.4
2137.0,3.359,28.4
2138.0,3.3587,28.4
2139.0,3.3584,28.4
2140.0,3.3575,28.4
2141.0,3.3572,28.4
2142.0,3.3568,28.4
2143.0,3.3565,28.4
2144.0,3.3562,28.4
2145.0,3.3559,28.4
2146.0,3.3553,28.4
2147.0,3.3553,28.4
2148.0,3.355,28.4
2149.0,3.3544,28.6
2150.0,3.3541,28.4
2151.0,3.3537,28.4
2152.0,3.3534,28.4
2153.0,3.3531,28.4
2154.0,3.3528,28.6
2155.0,3.3525,28.4
2156.0,3.3519,28.4
2157.0,3.3516,28.4
2158.0,3.3513,28.4
2159.0,3.351,28.4
2160.0,3.3506,28.4
2161.0,3.3503,28.4
2162.0,3.3497,28.4
2163.0,3.3494,28.4
2164.0,3.3491,28.4
2165.0,3.3485,28.4
2166.0,3.3482,28.4
2167.0,3.3479,28.4
2168.0,3.3475,28.4
2169.0,3.3472,28.4
2170.0,3.3466,28.4
2171.0,3.3466,28.4
2172.0,3.346,28.4
2173.0,3.3457,28.4
2174.0,3.3454,28.6
2175.0,3.3451,28.6
2176.0,3.3448,28.6
2177.0,3.3441,28.4
2178.0,3.3438,28.4
2179.0,3.3435,28.6
2180.0,3.3432,28.4
2181.0,3.3429,28.4
2182.0,3.342,28.4
2183.0,3.3417,28.6
2184.0,3.3413,28.6
2185.0,3.341,28.4
2186.0,3.3404,28.4
2187.0,3.3401,28.4
2188.0,3.3398,28.4
2189.0,3.3395,28.6
2190.0,3.3392,28.4
2191.0,3.3389,28.4
2192.0,3.3382,28.6
2193.0,3.3379,28.4
2194.0,3.3376,28.4
2195.0,3.3373,28.4
2196.0,3.337,28.4
2197.0,3.3364,28.4
2198.0,3.3361,28.6
2199.0,3.3358,28.6
2200.0,3.3355,28.6
2201.0,3.3348,28.6
2202.0,3.3345,28.4
2203.0,3.3339,28.6
2204.0,3.3336,28.6
2205.0,3.3333,28.4
2206.0,3.3327,28.6
2207.0,3.3324,28.4
2208.0,3.332,28.6
2209.0,3.3314,28.6
2210.0,3.3311,28.6
2211.0,3.3308,28.4
2212.0,3.3305,28.6
2213.0,3.3302,28.6
2214.0,3.3296,28.6
2215.0,3.3293,28.6
2216.0,3.3289,28.6
2217.0,3.3283,28.6
2218.0,3.328,28.6
2219.0,3.3277,28.6
2220.0,3.3274,28.6
2221.0,3.3271,28.6
2222.0,3.3265,28.6
2223.0,3.3258,28.6
2224.0,3.3252,28.6
2225.0,3.3249,28.6
2226.0,3.3246,28.6
2227.0,3.3243,28.8
2228.0,3.3237,28.6
2229.0,3.3234,28.8
2230.0,3.3231,28.6
2231.0,3.3227,28.8
2232.0,3.3221,28.6
2233.0,3.3218,28.6
2234.0,3.3215,28.6
2235.0,3.3209,28.6
2236.0,3.3206,28.6
2237.0,3.3203,28.6
2238.0,3.3196,28.6
2239.0,3.3193,28.8
2240.0,3.3187,28.6
2241.0,3.3184,28.6
2242.0,3.3178,28.8
2243.0,3.3172,28.6
2244.0,3.3169,28.6
2245.0,3.3165,28.6
2246.0,3.3162,28.6
2247.0,3.3156,28.6
2248.0,3.3153,28.8
2249.0,3.3147,28.6
2250.0,3.3144,28.6
2251.0,3.3138,28.6
2252.0,3.3134,28.6
2253.0,3.3131,28.6
2254.0,3.3125,28.6
2255.0,3.3122,28.6
2256.0,3.3119,28.6
2257.0,3.3113,28.6
2258.0,3.311,28.6
2259.0,3.3103,28.6
2260.0,3.3097,28.6
2261.0,3.3094,28.6
2262.0,3.3088,28.6
2263.0,3.3085,28.6
2264.0,3.3079,28.6
2265.0,3.3076,28.6
2266.0,3.3072,28.6
2267.0,3.3066,28.6
2268.0,3.3063,28.6
2269.0,3.3057,28.6
2270.0,3.3054,28.6
2271.0,3.3048,28.8
2272.0,3.3045,28.6
2273.0,3.3041,28.6
2274.0,3.3035,28.6
2275.0,3.3032,28.6
2276.0,3.3026,28.6
2277.0,3.302,28.8
2278.0,3.3014,28.6
2279.0,3.301,28.6
2280.0,3.3004,28.6
2281.0,3.3001,28.6
2282.0,3.2995,28.8
2283.0,3.2992,28.6
2284.0,3.2986,28.6
2285.0,3.2983,28.6
2286.0,3.2976,28.6
2287.0,3.2973,28.8
2288.0,3.2967,28.8
2289.0,3.2964,28.8
2290.0,3.2958,28.8
2291.0,3.2952,28.8
2292.0,3.2945,28.8
2293.0,3.2939,28.6
2294.0,3.2936,28.8
2295.0,3.293,28.8
2296.0,3.2927,28.8
2297.0,3.2921,28.8
2298.0,3.2917,28.7
2299.0,3.2911,28.8
2300.0,3.2908,28.6
2301.0,3.2902,28.8
2302.0,3.2896,28.8
2303.0,3.2893,28.6
2304.0,3.2886,28.8
2305.0,3.288,28.6
2306.0,3.2874,28.8
2307.0,3.2871,28.8
2308.0,3.2862,28.8
2309.0,3.2859,28.8
2310.0,3.2852,28.6
2311.0,3.2846,28.8
2312.0,3.2843,28.8
2313.0,3.2837,28.8
2314.0,3.2834,28.8
2315.0,3.2824,28.8
2316.0,3.2821,28.8
2317.0,3.2815,28.8
2318.0,3.2809,28.8
2319.0,3.2806,28.9
2320.0,3.28,28.7
2321.0,3.2793,28.8
2322.0,3.2787,29.0
2323.0,3.2781,28.8
2324.0,3.2772,28.8
2325.0,3.2769,28.8
2326.0,3.2762,28.8
2327.0,3.2756,28.7
2328.0,3.2753,29.0
2329.0,3.2747,28.8
2330.0,3.2741,28.8
2331.0,3.2734,28.8
2332.0,3.2728,28.9
2333.0,3.2722,29.0
2334.0,3.2716,28.7
2335.0,3.271,29.0
2336.0,3.27,28.9
2337.0,3.2694,29.0
2338.0,3.2688,28.7
2339.0,3.2682,28.8
2340.0,3.2676,28.9
2341.0,3.2669,28.7
2342.0,3.2663,29.0
2343.0,3.266,28.8
2344.0,3.2654,29.0
2345.0,3.2648,28.9
2346.0,3.2641,28.9
2347.0,3.2635,28.8
2348.0,3.2629,28.9
2349.0,3.2617,29.0
2350.0,3.2614,28.8
2351.0,3.2604,28.9
2352.0,3.2598,28.8
2353.0,3.2592,28.8
2354.0,3.2586,29.0
2355.0,3.2579,28.8
2356.0,3.2573,28.9
2357.0,3.2567,28.9
2358.0,3.2561,28.7
2359.0,3.2555,28.9
2360.0,3.2542,28.8
2361.0,3.2539,29.0
2362.0,3.253,28.9
2363.0,3.2524,28.9
2364.0,3.2517,28.9
2365.0,3.2511,28.9
2366.0,3.2505,28.9
2367.0,3.2496,28.9
2368.0,3.249,28.9
2369.0,3.2483,29.0
2370.0,3.2477,29.0
2371.0,3.2468,28.9
2372.0,3.2459,28.9
2373.0,3.2452,28.9
2374.0,3.2443,28.9
2375.0,3.2437,28.9
2376.0,3.2431,28.9
2377.0,3.2424,28.9
2378.0,3.2415,28.9
2379.0,3.2409,29.0
2380.0,3.24,28.9
2381.0,3.2393,28.9
2382.0,3.2387,29.1
2383.0,3.2375,28.9
2384.0,3.2366,29.0
2385.0,3.2359,29.1
2386.0,3.2353,29.1
2387.0,3.2344,29.1
2388.0,3.2338,29.1
2389.0,3.2328,29.0
2390.0,3.2319,29.1
2391.0,3.231,28.9
2392.0,3.23,29.1
2393.0,3.2291,29.1
2394.0,3.2285,29.1
2395.0,3.2276,29.1
2396.0,3.2266,29.1
2397.0,3.226,29.1
2398.0,3.2251,29.1
2399.0,3.2242,29.1
2400.0,3.2232,29.1
2401.0,3.222,29.1
2402.0,3.2214,29.1
2403.0,3.2204,29.1
2404.0,3.2195,29.1
2405.0,3.2189,29.1
2406.0,3.218,29.1
2407.0,3.217,29.1
2408.0,3.2161,29.1
2409.0,3.2152,29.1
2410.0,3.2139,29.1
2411.0,3.213,29.1
2412.0,3.2121,29.1
2413.0,3.2111,29.1
2414.0,3.2102,29.1
2415.0,3.2093,29.1
2416.0,3.2083,29.1
2417.0,3.2074,29.1
2418.0,3.2062,29.1
2419.0,3.2052,29.1
2420.0,3.2043,29.1
2421.0,3.2034,29.1
2422.0,3.2025,29.1
2423.0,3.2015,29.3
2424.0,3.2003,29.1
2425.0,3.1994,29.1
2426.0,3.1981,29.1
2427.0,3.1972,29.3
2428.0,3.1963,29.1
2429.0,3.195,29.3
2430.0,3.1941,29.3
2431.0,3.1928,29.3
2432.0,3.1919,29.3
2433.0,3.191,29.3
2434.0,3.1897,29.3
2435.0,3.1885,29.3
2436.0,3.1876,29.3
2437.0,3.1863,29.3
2438.0,3.1854,29.3
2439.0,3.1842,29.3
2440.0,3.1832,29.3
2441.0,3.1817,29.3
2442.0,3.1808,29.3
2443.0,3.1795,29.3
2444.0,3.1786,29.3
2445.0,3.1773,29.3
2446.0,3.1764,29.3
2447.0,3.1752,29.5
2448.0,3.1736,29.5
2449.0,3.1724,29.3
2450.0,3.1715,29.5
2451.0,3.1702,29.3
2452.0,3.169,29.5
2453.0,3.1677,29.5
2454.0,3.1668,29.5
2455.0,3.1653,29.5
2456.0,3.164,29.3
2457.0,3.1628,29.5
2458.0,3.1615,29.5
2459.0,3.1603,29.5
2460.0,3.1591,29.5
2461.0,3.1575,29.3
2462.0,3.1566,29.5
2463.0,3.155,29.5
2464.0,3.1538,29.5
2465.0,3.1525,29.5
2466.0,3.1513,29.5
2467.0,3.1498,29.5
2468.0,3.1485,29.5
2469.0,3.1473,29.5
2470.0,3.1457,29.5
2471.0,3.1445,29.5
2472.0,3.1432,29.5
2473.0,3.1417,29.5
2474.0,3.1401,29.5
2475.0,3.1389,29.5
2476.0,3.1377,29.7
2477.0,3.1361,29.7
2478.0,3.1349,29.7
2479.0,3.133,29.7
2480.0,3.1318,29.7
2481.0,3.1302,29.7
2482.0,3.1287,29.8
2483.0,3.1274,29.7
2484.0,3.1256,29.7
2485.0,3.1243,29.7
2486.0,3.1228,29.7
2487.0,3.1215,29.7
2488.0,3.12,29.7
2489.0,3.1184,29.7
2490.0,3.1166,29.7
2491.0,3.1153,29.8
2492.0,3.1138,29.7
2493.0,3.1122,29.7
2494.0,3.1104,29.8
2495.0,3.1091,29.7
2496.0,3.1073,29.7
2497.0,3.106,29.8
2498.0,3.1042,29.7
2499.0,3.1029,29.8
2500.0,3.1011,29.8
2501.0,3.0995,29.8
2502.0,3.098,29.8
2503.0,3.0964,29.8
2504.0,3.0943,29.8
2505.0,3.093,29.8
2506.0,3.0912,29.8
2507.0,3.0896,29.8
2508.0,3.0881,29.8
2509.0,3.0862,30.0
2510.0,3.0843,29.8
2511.0,3.0828,29.8
2512.0,3.0812,29.8
2513.0,3.0794,29.8
2514.0,3.0772,29.8
2515.0,3.0757,29.8
2516.0,3.0738,30.0
2517.0,3.0722,30.0
2518.0,3.0704,30.0
2519.0,3.0685,30.0
2520.0,3.0667,30.0
2521.0,3.0651,30.2
2522.0,3.0633,30.0
2523.0,3.0611,30.0
2524.0,3.0595,30.0
2525.0,3.0577,30.0
2526.0,3.0558,30.0
2527.0,3.0536,30.0
2528.0,3.0521,30.0
2529.0,3.0502,30.0
2530.0,3.0484,30.0
2531.0,3.0462,30.0
2532.0,3.0447,30.0
2533.0,3.0425,30.2
2534.0,3.0409,30.0
2535.0,3.0385,30.2
2536.0,3.0366,30.0
2537.0,3.035,30.2
2538.0,3.0329,30.0
2539.0,3.031,30.0
2540.0,3.0288,30.2
2541.0,3.027,30.2
2542.0,3.0251,30.2
2543.0,3.0226,30.2
2544.0,3.0208,30.2
2545.0,3.0189,30.2
2546.0,3.0171,30.4
2547.0,3.0146,30.2
2548.0,3.0127,30.2
2549.0,3.0106,30.2
2550.0,3.0084,30.2
2551.0,3.0062,30.2
2552.0,3.0044,30.2
2553.0,3.0022,30.2
2554.0,3.0,30.2
2555.0,2.9978,30.2
2556.0,2.9957,30.2
2557.0,2.9938,30.4
2558.0,2.9916,30.4
2559.0,2.9892,30.2
2560.0,2.987,30.4
2561.0,2.9848,30.2
2562.0,2.9823,30.2
2563.0,2.9805,30.4
2564.0,2.9783,30.4
2565.0,2.9761,30.4
2566.0,2.9737,30.4
2567.0,2.9715,30.2
2568.0,2.969,30.4
2569.0,2.9671,30.4
2570.0,2.9644,30.4
2571.0,2.9622,30.4
2572.0,2.96,30.4
2573.0,2.9572,30.4
2574.0,2.9551,30.4
2575.0,2.9526,30.4
2576.0,2.9501,30.4
2577.0,2.9476,30.4
2578.0,2.9454,30.4
2579.0,2.9427,30.4
2580.0,2.9402,30.4
2581.0,2.9377,30.4
2582.0,2.9355,30.4
2583.0,2.9327,30.4
2584.0,2.9303,30.4
2585.0,2.9278,30.6
2586.0,2.925,30.6
2587.0,2.9225,30.4
2588.0,2.9197,30.6
2589.0,2.9169,30.4
2590.0,2.9144,30.6
2591.0,2.912,30.4
2592.0,2.9089,30.6
2593.0,2.9061,30.6
2594.0,2.9036,30.6
2595.0,2.9005,30.6
2596.0,2.8977,30.6
2597.0,2.8952,30.6
2598.0,2.8921,30.6
2599.0,2.8893,30.6
2600.0,2.8862,30.6
2601.0,2.8831,30.6
2602.0,2.8803,30.8
2603.0,2.8772,30.6
2604.0,2.8745,30.6
2605.0,2.8714,30.8
2606.0,2.8683,30.8
2607.0,2.8652,30.8
2608.0,2.8617,30.8
2609.0,2.859,30.8
2610.0,2.8555,30.8
2611.0,2.8521,30.8
2612.0,2.849,30.8
2613.0,2.8456,30.8
2614.0,2.8425,30.8
2615.0,2.8385,30.8
2616.0,2.8357,30.8
2617.0,2.8323,30.9
2618.0,2.8286,30.8
2619.0,2.8255,30.8
2620.0,2.8214,30.8
2621.0,2.818,30.8
2622.0,2.8143,30.9
2623.0,2.8106,30.8
2624.0,2.8069,30.9
2625.0,2.8031,30.8
2626.0,2.7991,30.8
2627.0,2.7954,30.8
2628.0,2.7911,30.8
2629.0,2.7873,30.9
2630.0,2.783,30.9
2631.0,2.7793,30.9
2632.0,2.7749,30.9
2633.0,2.7709,30.9
2634.0,2.7666,30.9
2635.0,2.7619,30.8
2636.0,2.7576,30.8
2637.0,2.7532,30.8
2638.0,2.7486,30.9
2639.0,2.7442,30.9
2640.0,2.7393,30.9
2641.0,2.7343,30.9
2642.0,2.7297,30.9
2643.0,2.7244,30.9
2644.0,2.7198,30.9
2645.0,2.7145,30.9
2646.0,2.7089,30.9
2647.0,2.7039,30.9
2648.0,2.6984,31.1
2649.0,2.6928,31.1
2650.0,2.6872,31.1
2651.0,2.6816,31.1
2652.0,2.6757,31.1
2653.0,2.6695,31.1
2654.0,2.6633,31.1
2655.0,2.6574,31.1
2656.0,2.6512,31.1
2657.0,2.6447,31.1
2658.0,2.6382,31.1
2659.0,2.632,31.1
2660.0,2.6252,31.3
2661.0,2.6181,31.1
2662.0,2.6109,31.1
2663.0,2.6041,31.3
2664.0,2.5967,31.1
2665.0,2.5892,31.3
2666.0,2.5815,31.3
2667.0,2.5737,31.3
2668.0,2.5663,31.3
2669.0,2.5582,31.3
2670.0,2.5502,31.3
2671.0,2.5421,31.3
2672.0,2.5334,31.3
2673.0,2.5251,31.3
2674.0,2.5167,31.3
2675.0,2.5077,31.5
2676.0,2.4987,31.4
