time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature
4410.0,1,0.9705204068374649,0.15941588371929535,4.149453663723451,302.4536605192193,0.0,4.149478009888173,4.149507475156197,302.5110677448051,-0.75,-6.970794185964769,-0.0,-0.0
4410.0,2,0.8223086114437015,0.15941588371929535,4.1752038652760906,299.8715087439097,3.0,4.162963985396393,4.1752038652760906,299.8715087439097,-0.75,-6.970794185964769,-0.0,-0.0
4410.0,3,0.583548154767609,0.15941588371929535,3.90287469122993,298.99857033136993,1.5,3.89592255289232,3.90287469122993,298.99857033136993,-0.75,-6.970794185964769,-0.0,-0.0
4500.0,1,0.9705204068374663,0.15941588371929502,4.149425501359952,302.3970089777326,0.0,4.149438243569896,4.149453663723451,302.4536605192193,-0.75,-6.970794185964752,-0.0,-0.0
4500.0,2,0.8223086114437,0.15941588371929502,4.073896404514334,299.8420838374807,0.0,4.079123307021031,4.0905257801400055,299.8715087439097,-0.75,-6.970794185964752,-0.0,-0.0
4500.0,3,0.5835481547676108,0.15941588371929502,3.8496314384093564,298.9919092451556,0.0,3.852640249461511,3.8597143945974546,298.99857033136993,-0.75,-6.970794185964752,-0.0,-0.0
4590.0,1,0.970520406837468,0.15648526422733708,4.149410735612298,302.3411102678959,0.0,4.149417422752607,4.149425501359952,302.3970089777326,-0.75,-6.824263211366855,-0.0,-0.0
4590.0,2,0.8409778697870104,0.15648526422733708,4.1826178426727125,299.905426037749,3.0,4.173179866291073,4.1826178426727125,299.905426037749,-0.75,-6.824263211366855,-0.0,-0.0
4590.0,3,0.5933256773458037,0.15648526422733708,3.9098747126479703,299.00512956144996,1.5,3.902874966291396,3.9098747126479703,299.00512956144996,-0.75,-6.824263211366855,-0.0,-0.0
4680.0,1,0.9705204068374703,0.15648526422733716,4.149403017191039,302.28594729131936,0.0,4.149406512764699,4.149410735612298,302.3411102678959,-0.75,-6.824263211366858,-0.0,-0.0
4680.0,2,0.8409778697870102,0.15648526422733716,4.08415926536671,299.8754213996158,0.0,4.088167635099085,4.096892720028299,299.905426037749,-0.75,-6.824263211366858,-0.0,-0.0
4680.0,3,0.5933256773458053,0.15648526422733716,3.85661709049774,298.9984169867552,0.0,3.8596031726526587,3.8666732892893254,299.00512956144996,-0.75,-6.824263211366858,-0.0,-0.0
4770.0,1,0.9705204068374702,0.1538769620208523,4.149399339750822,302.2316521575104,0.0,4.149401015958561,4.149403017191039,302.28594729131936,-0.75,-6.693848101042615,-0.0,-0.0
4770.0,2,0.8596471281303213,0.1538769620208523,4.187835825260579,299.9393496958916,3.0,4.18037896034817,4.187835825260579,299.9393496958916,-0.75,-6.693848101042615,-0.0,-0.0
4770.0,3,0.6031031999239981,0.1538769620208523,3.917164734362416,299.011606115732,1.5,3.9100137267207393,3.917164734362416,299.011606115732,-0.75,-6.693848101042615,-0.0,-0.0
4860.0,1,0.9705204068374705,0.15387696202085133,4.149397261879377,302.1780697894471,0.0,4.149398208992833,4.149399339750822,302.2316521575104,-0.75,-6.693848101042567,-0.0,-0.0
4860.0,2,0.8596471281303212,0.15387696202085133,4.090935171953513,299.90876521727256,0.0,4.093952069885133,4.100924219146494,299.9393496958916,-0.75,-6.693848101042567,-0.0,-0.0
4860.0,3,0.6031031999240005,0.15387696202085133,3.8637982714099293,299.00484270154266,0.0,3.8667813978636008,3.873912863902377,299.011606115732,-0.75,-6.693848101042567,-0.0,-0.0
4950.0,1,0.9705204068374712,0.15160761373824752,4.149396087802538,302.12519083021346,0.0,4.149396622958637,4.149397261879377,302.1780697894471,-0.75,-6.580380686912377,-0.0,-0.0
4950.0,2,0.8783163864736319,0.15160761373824752,4.193343428643414,299.97343532304654,3.0,4.185920319293408,4.193343428643414,299.97343532304654,-0.75,-6.580380686912377,-0.0,-0.0
4950.0,3,0.6128807225021934,0.15160761373824752,3.924960529626324,299.01800539749206,1.5,3.917525441497942,3.924960529626324,299.01800539749206,-0.75,-6.580380686912377,-0.0,-0.0
5040.0,1,0.9705204068374705,0.15160761373824627,4.1493954244000815,302.07300604572754,0.0,4.149395726785877,4.149396087802538,302.12519083021346,-0.75,-6.5803806869123145,-0.0,-0.0
5040.0,2,0.8783163864736315,0.15160761373824627,4.095153554174997,299.9422682354848,0.0,4.097890475792797,4.1050839356919635,299.97343532304654,-0.75,-6.5803806869123145,-0.0,-0.0
5040.0,3,0.6128807225021955,0.15160761373824627,3.871375933665518,299.011191750381,0.0,3.8743778666568676,3.881648757961652,299.01800539749206,-0.75,-6.5803806869123145,-0.0,-0.0
5130.0,1,0.9705204068374719,0.14969263585165546,4.149395013120717,302.0213718302625,0.0,4.149395199386009,4.1493954244000815,302.07300604572754,-0.75,-6.484631792582773,-0.04724431436427423,-0.0
5130.0,2,0.8969856448169425,0.14969263585165546,4.202362215718214,300.0078591555216,3.0,4.192348728012205,4.202362215718214,300.0078591555216,-0.75,-6.484631792582773,-0.04724431436427423,-0.0
5130.0,3,0.6226582450803879,0.14969263585165546,3.93352769790064,299.02433278925344,1.5,3.9256505178854555,3.93352769790064,299.02433278925344,-0.75,-6.484631792582773,-0.04724431436427423,-0.0
5220.0,1,0.9705204068374729,0.1496926358516549,4.149394817157338,301.9705499418914,0.0,4.149394906479563,4.149395013120717,302.0213718302625,-0.75,-6.4846317925827455,-0.0,-0.0
5220.0,2,0.8969856448169422,0.1496926358516549,4.099121879460206,299.9761036782384,0.0,4.1026442172346655,4.112565257804812,300.0078591555216,-0.75,-6.4846317925827455,-0.0,-0.0
5220.0,3,0.6226582450803897,0.1496926358516549,3.879605149102205,299.0174694735401,0.0,3.882648993170469,3.8901464123866543,299.02433278925344,-0.75,-6.4846317925827455,-0.0,-0.0
5310.0,1,0.9705204068374755,0.1481457711013009,4.149394706429101,301.9203952238286,0.0,4.149394756900237,4.149394817157338,301.9705499418914,-0.75,-6.407288555065045,-0.3533615780143329,-0.0
5310.0,2,0.9156549031602534,0.1481457711013009,4.217668078900717,300.0428250198155,3.0,4.202695246963114,4.217668078900717,300.0428250198155,-0.75,-6.407288555065045,-0.3533615780143329,-0.0
5310.0,3,0.6324357676585826,0.1481457711013009,3.943135484541007,299.03059366424594,1.5,3.934662090976181,3.943135484541007,299.03059366424594,-0.75,-6.407288555065045,-0.3533615780143329,-0.0
5400.0,1,0.9705204068374768,0.1481457711013001,4.1493946438625695,301.8708989177175,0.0,4.149394672381076,4.149394706429101,301.9203952238286,-0.75,-6.407288555065005,-0.0,-0.0
5400.0,2,0.9156549031602531,0.1481457711013001,4.105998819736335,300.010471888127,0.0,4.1113589691376164,4.126107217164019,300.0428250198155,-0.75,-6.407288555065005,-0.0,-0.0
5400.0,3,0.6324357676585849,0.1481457711013001,3.888763970631365,299.0236812020722,0.0,3.891871489295835,3.899674887988267,299.03059366424594,-0.75,-6.407288555065005,-0.0,-0.0
