episode,environment_steps,epsilon,reward,loss,charging_target_reached,charge_phase_constraints_satisfied,failure_reason,initial_soc,elapsed_wall_s
823,26106,0.25556562499999996,-80.37083712201671,9623.9736328125,True,False,,"[0.5390533310911769, 0.35736272659380297, 0.3026747231688817]",12911.679128299998
824,26143,0.25525624999999996,-151.76425253807102,,True,False,,"[0.5692340230887953, 0.3599206603389774, 0.16288994524459932]",12928.534359599998
825,26179,0.254909375,-137.23431582182272,9735.6611328125,True,False,,"[0.1, 0.2, 0.3]",12948.0188959
826,26210,0.254571875,-152.28835486149418,9578.92578125,True,False,,"[0.3, 0.5, 0.7]",12963.117256000001
827,26243,0.25428125,-132.79729212769593,,True,False,,"[0.6649591867034733, 0.34373109208245745, 0.5338238429947438]",12979.086068600001
828,26302,0.25397187499999996,-145.54213728611066,13182.66015625,True,False,,"[0.4954060722448478, 0.36702874542782726, 0.4782491976345463]",13000.2004771
829,26336,0.25341875,-116.1945500127257,,True,False,,"[0.1, 0.2, 0.3]",13018.2399511
830,26369,0.2531,-136.29002089443406,6727.62646484375,True,False,,"[0.3, 0.5, 0.7]",13033.703684200002
831,26417,0.252790625,-190.52472291728563,3455.440673828125,True,False,,"[0.14017411697753096, 0.3978657147829039, 0.11221121658270335]",13054.6146645
832,26452,0.252340625,-216.7945677479108,6640.017578125,True,False,,"[0.6922363030966026, 0.527166668477282, 0.10482002551301015]",13071.525348
833,26484,0.2520125,-125.19084287989536,,True,False,,"[0.1, 0.2, 0.3]",13089.3696452
834,26512,0.2517125,-112.72949774729263,6761.32421875,True,False,,"[0.3, 0.5, 0.7]",13103.8077635
835,26550,0.25144999999999995,-192.41489514518625,604.5208740234375,True,False,,"[0.577644854672683, 0.19339598854987217, 0.11969947053718288]",13122.8746044
836,26586,0.25109375,-214.3530549468534,,True,False,,"[0.6357970415925499, 0.10681331790291565, 0.1159713322136756]",13140.068989399999
837,26617,0.25075625,-119.32297024308653,12332.7802734375,True,False,,"[0.1, 0.2, 0.3]",13157.734719600001
838,26647,0.250465625,-156.87862484468062,,True,False,,"[0.3, 0.5, 0.7]",13172.508660200001
839,26681,0.250184375,-96.94811919972398,9136.7900390625,True,False,,"[0.46785312762477127, 0.22266934841933272, 0.33997276644021646]",13189.414929300001
840,26710,0.24986562499999998,-68.85962145307758,4217.49755859375,True,False,,"[0.3550608616011589, 0.41763262383014743, 0.46995945103149983]",13204.937636300001
841,26745,0.24959374999999995,-125.9151433824682,,True,False,,"[0.1, 0.2, 0.3]",13223.2676971
842,26763,0.249265625,-2132.0142374719394,6551.26904296875,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",13235.131750699999
843,26791,0.249096875,-98.99201012156303,,True,False,,"[0.6922818200281912, 0.48355090075064666, 0.3971971301975873]",13248.648562800001
844,26822,0.248834375,-182.03659917073148,7194.939453125,True,False,,"[0.272342719183576, 0.3689221487389722, 0.7061203740529298]",13265.1957101
845,26859,0.24854375,-143.50553390276178,9588.8017578125,True,False,,"[0.1, 0.2, 0.3]",13284.312713300002
846,26887,0.24819687499999998,-147.74927970908752,,True,False,,"[0.3, 0.5, 0.7]",13298.322853599999
847,26917,0.24793437499999998,-179.00450250045307,6756.81640625,True,False,,"[0.2329314730841577, 0.20573493829313283, 0.6607726762316715]",13313.996540799999
848,26953,0.24765312499999997,-164.83026931712268,13030.7724609375,True,False,,"[0.5758685565829983, 0.21070874824539693, 0.2637634718618883]",13331.3077233
849,26990,0.24731562499999998,-159.69245880884765,,True,False,,"[0.1, 0.2, 0.3]",13350.081780600001
850,27019,0.24696875000000001,-170.83773187835033,13059.75390625,True,False,,"[0.3, 0.5, 0.7]",13365.2556472
851,27047,0.24669687499999998,-125.14560155477024,,True,False,,"[0.4755574973785395, 0.27509063101659836, 0.6901630142073981]",13379.1343973
852,27077,0.24643437499999998,-190.46878856743882,911.1455688476562,True,False,,"[0.204052178111092, 0.6810648598182499, 0.28898359514201555]",13394.9023351
853,27110,0.24615312500000003,-129.89166930905688,7193.10400390625,True,False,,"[0.1, 0.2, 0.3]",13412.3164965
854,27137,0.24584374999999997,-124.64558779112205,,True,False,,"[0.3, 0.5, 0.7]",13425.059554200001
855,27171,0.24559062499999995,-87.03328483834477,3729.92236328125,True,False,,"[0.15053582407585892, 0.29855196369701714, 0.22031881634813577]",13442.6506639
856,27196,0.24527187499999997,-135.05558402509797,,True,False,,"[0.2886548002493107, 0.6945380282814426, 0.6686639409627309]",13455.078683
857,27229,0.24503750000000002,-136.29386996857977,3594.589599609375,True,False,,"[0.1, 0.2, 0.3]",13472.8926427
858,27260,0.24472812500000002,-139.29792323559496,12587.912109375,True,False,,"[0.3, 0.5, 0.7]",13487.5192025
859,27289,0.24443750000000003,-117.11613814752505,,True,False,,"[0.5296407192303908, 0.2486659328398261, 0.5504834372136943]",13502.3203813
860,27321,0.244165625,-126.17451044737052,9654.2412109375,True,False,,"[0.4113877729715788, 0.23076432998711677, 0.5800853943222071]",13518.310777900002
861,27361,0.24386562500000003,-129.94873645777187,1069.4832763671875,True,False,,"[0.1, 0.2, 0.3]",13538.004437799998
862,27392,0.24349062500000002,-114.11028127902279,,True,False,,"[0.3, 0.5, 0.7]",13552.8088985
863,27428,0.24319999999999997,-163.5313471970967,564.8709106445312,True,False,,"[0.6823329744399564, 0.36498985501963743, 0.18677701448893103]",13569.4331686
864,27465,0.24286249999999998,-104.82891401727623,10536.5947265625,True,False,,"[0.35011799114087205, 0.5918052122939724, 0.565367726752429]",13586.086854000001
865,27504,0.242515625,-110.87916443264803,6993.52880859375,True,False,,"[0.1, 0.2, 0.3]",13604.306136
866,27534,0.24215000000000003,-135.51612953069255,,True,False,,"[0.3, 0.5, 0.7]",13618.731105800001
867,27554,0.24186874999999997,-28.029956151933288,12847.625,True,False,,"[0.628437991360358, 0.6393729225138034, 0.65566078903418]",13630.284889800001
868,27581,0.24168125000000001,-184.59874603071893,,True,False,,"[0.23194992968632946, 0.7417416388263846, 0.6773537062762052]",13643.575957600002
869,27612,0.241428125,-107.88201806635327,6534.68310546875,True,False,,"[0.1, 0.2, 0.3]",13660.8180817
870,27642,0.24113749999999995,-168.873401539305,,True,False,,"[0.3, 0.5, 0.7]",13675.668559599999
871,27667,0.24085625,-77.81605779531084,3797.49951171875,True,False,,"[0.35337312907270724, 0.4558651501732677, 0.566217783971438]",13687.2992108
872,27700,0.24062187499999999,-133.19226336562537,3426.099853515625,True,False,,"[0.21525877979082592, 0.5668534956588107, 0.3562186360375269]",13702.542295899999
873,27736,0.24031250000000004,-113.91751238857431,,True,False,,"[0.1, 0.2, 0.3]",13720.4617219
874,27760,0.239975,-2148.122096657359,9959.359375,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",13734.046585200002
875,27788,0.23974999999999996,-140.95666907703182,,True,False,,"[0.44659738986204645, 0.31672192956371237, 0.6743961354050585]",13747.944216799999
876,27814,0.23948750000000002,-129.42382159618745,3671.321044921875,True,False,,"[0.6542987170724569, 0.33186298878268367, 0.24633381086058734]",13761.404910000001
877,27855,0.23924375000000003,-125.6782439571482,16292.03515625,True,False,,"[0.1, 0.2, 0.3]",13780.698413099999
878,27885,0.23885937499999998,-157.0055686684554,,True,False,,"[0.3, 0.5, 0.7]",13795.6250993
879,27918,0.23857812499999997,-215.57131765299295,5907.21923828125,True,False,,"[0.7204489134248618, 0.13101966757976768, 0.33220007453814754]",13811.684762600002
880,27947,0.23826875000000003,-94.36757444301635,,True,False,,"[0.1123108635198306, 0.35201926482494794, 0.13385777703241702]",13827.187033499999
881,27980,0.237996875,-148.7957177813435,9719.7216796875,True,False,,"[0.1, 0.2, 0.3]",13844.518605199999
882,28013,0.2376875,-169.83966005470958,4420.5517578125,True,False,,"[0.3, 0.5, 0.7]",13860.5543521
883,28047,0.237378125,-65.6778059379692,,True,False,,"[0.4307758202154328, 0.4325239021998083, 0.2284454464505395]",13877.1019284
884,28089,0.23705937499999996,-125.6112672455174,6078.953125,True,False,,"[0.5111294774250529, 0.3034110542822708, 0.600641416405249]",13894.647181100001
885,28139,0.236665625,-168.67075395540832,14392.9970703125,True,False,,"[0.1, 0.2, 0.3]",13916.342592500001
886,28169,0.23619687499999997,-135.2798724084123,3795.263427734375,True,False,,"[0.3, 0.5, 0.7]",13931.3318257
887,28204,0.23591562499999996,-80.07008866196007,900.299560546875,True,False,,"[0.5592733651398497, 0.6136631356070822, 0.3698374192713807]",13946.8769855
888,28235,0.2355875,-145.92389894575652,,True,False,,"[0.6077756615257911, 0.23776112791762968, 0.10248376720917413]",13962.685852400002
889,28268,0.23529687499999996,-140.25379800437034,6822.0029296875,True,False,,"[0.1, 0.2, 0.3]",13979.880955100001
890,28296,0.23498750000000002,-120.73833025641595,,True,False,,"[0.3, 0.5, 0.7]",13994.476433299998
891,28329,0.23472499999999996,-227.4341523269377,10091.1953125,True,False,,"[0.671403355862232, 0.13436244977969378, 0.7112164748235726]",14010.2786919
892,28358,0.23441562500000002,-117.66678603517691,8050.11865234375,True,False,,"[0.2853187882678965, 0.5326828430845383, 0.36660467756626325]",14025.1781089
893,28394,0.23414374999999998,-148.41012628568677,,True,False,,"[0.1, 0.2, 0.3]",14044.476682100001
894,28423,0.23380625,-164.60492630994548,9040.970703125,True,False,,"[0.3, 0.5, 0.7]",14059.4270005
895,28462,0.23353437499999996,-191.08503549660801,5862.41943359375,True,False,,"[0.27731332075868365, 0.7111903269406895, 0.2764644772604947]",14077.219060899999
896,28497,0.23316874999999998,-78.93721711982073,,True,False,,"[0.5555190005431323, 0.7387986378576197, 0.7273527679796129]",14091.8991073
897,28538,0.23284062499999997,-164.26548429448914,15363.5810546875,True,False,,"[0.1, 0.2, 0.3]",14111.977671699999
898,28567,0.23245625000000003,-123.0809468974866,7031.60107421875,True,False,,"[0.3, 0.5, 0.7]",14126.790305900002
899,28598,0.232184375,-168.91135762764443,,True,False,,"[0.32701528656811374, 0.7184268176850119, 0.7064719947452475]",14141.910001200002
900,28632,0.23189374999999995,-131.10416311846686,9396.6142578125,True,False,,"[0.5311451687799267, 0.2777700173739742, 0.4220227197265669]",14159.555598300001
901,28665,0.23157499999999998,-161.2505579434307,6972.2373046875,True,False,,"[0.1, 0.2, 0.3]",14177.441481599999
902,28696,0.23126562499999997,-131.8727399520098,,True,False,,"[0.3, 0.5, 0.7]",14192.382920200002
903,28722,0.23097499999999999,-77.64444050868536,3969.18017578125,True,False,,"[0.4399217172592155, 0.6246816486594837, 0.5490405038288273]",14206.3429393
904,28753,0.23073125,-76.83586573993875,360.4521484375,True,False,,"[0.11109916270699947, 0.26076061003130513, 0.14185358594291766]",14223.0376283
905,28788,0.230440625,-148.5847125209263,,True,False,,"[0.1, 0.2, 0.3]",14240.905797300002
906,28823,0.2301125,-159.0531242461789,6825.65966796875,True,False,,"[0.3, 0.5, 0.7]",14256.9002387
907,28856,0.22978437499999999,-187.56301027967737,3511.2333984375,True,False,,"[0.5880196528737351, 0.14530092851272244, 0.5245884601962186]",14273.7149685
908,28888,0.22947499999999998,-84.49227456564759,,True,False,,"[0.38294014248118036, 0.2934602390803662, 0.18020504825402978]",14290.049344399999
909,28921,0.22917500000000002,-125.81958089677933,12922.701171875,True,False,,"[0.1, 0.2, 0.3]",14307.2461252
910,28947,0.22886562500000002,-2141.804628227453,,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",14320.595717200002
911,28987,0.22862187500000003,-312.5273462170314,3899.576416015625,True,False,,"[0.1202311241174154, 0.6687101914600466, 0.7263169779072258]",14338.4930555
912,29022,0.22824687500000002,-173.2703882006938,6791.83349609375,True,False,,"[0.6364698723054609, 0.4151573880928544, 0.1167676645795642]",14354.586172300002
913,29056,0.22791875,-2150.344209617878,4381.8779296875,False,False,event: Maximum voltage [V],"[0.1, 0.2, 0.3]",14372.5950964
914,29091,0.22760000000000002,-167.42346518289492,,True,False,,"[0.3, 0.5, 0.7]",14389.171641199999
915,29131,0.227271875,-231.62200165258218,18901.76171875,True,False,,"[0.37180206660760107, 0.7490146501729551, 0.27285804617150355]",14406.683026899998
916,29160,0.226896875,-86.47854613187869,16114.146484375,True,False,,"[0.6360947081635939, 0.3667836062975761, 0.4076184079181475]",14420.7729239
917,29200,0.22662499999999997,-135.3257525951798,4285.958984375,True,False,,"[0.1, 0.2, 0.3]",14439.209384900001
918,29229,0.22625,-165.4585923232047,,True,False,,"[0.3, 0.5, 0.7]",14454.783135599999
919,29254,0.22597812499999997,-39.68417024027919,712.6407470703125,True,False,,"[0.5427163481042838, 0.4410912423757237, 0.4213000129072807]",14469.2299194
920,29289,0.22574375000000002,-142.3792762533118,,True,False,,"[0.4314283227512916, 0.701189056739886, 0.2690663803035643]",14484.569434500001
921,29325,0.225415625,-156.3576359336766,7024.1689453125,True,False,,"[0.1, 0.2, 0.3]",14503.3417401
922,29351,0.22507812499999996,-133.4691382376463,667.4984130859375,True,False,,"[0.3, 0.5, 0.7]",14517.3433954
923,29380,0.22483437499999998,-210.86235134812242,,True,False,,"[0.19272717085988067, 0.7486674097274764, 0.5468631278498236]",14531.390089
924,29417,0.2245625,-204.751187995081,4511.228515625,True,False,,"[0.12801407162860015, 0.39882320721236453, 0.4222912002376318]",14550.1570297
925,29453,0.22421562499999997,-154.35492576353465,10491.953125,True,False,,"[0.1, 0.2, 0.3]",14568.485193200002
926,29481,0.22387812500000004,-150.42735163108387,,True,False,,"[0.3, 0.5, 0.7]",14582.3947491
927,29508,0.22361562499999998,-2108.7532647317917,10570.8056640625,False,False,event: Maximum voltage [V],"[0.6167672359134749, 0.699515316632203, 0.37002930090481245]",14594.2748264
928,29548,0.22336249999999996,-132.5849473237493,,True,False,,"[0.1871859394142823, 0.3412157643038556, 0.2571197563511691]",14613.347820300001
929,29582,0.22298749999999995,-147.3230893158721,3298.137939453125,True,False,,"[0.1, 0.2, 0.3]",14631.387959799998
930,29608,0.22266874999999997,-135.83000723919372,7549.0712890625,True,False,,"[0.3, 0.5, 0.7]",14645.9494915
931,29651,0.22242499999999998,-77.50469728223554,3668.994873046875,True,False,,"[0.24713808108623217, 0.2760712884507413, 0.30765758774573004]",14664.969862900001
932,29682,0.22202187499999998,-50.53593801819288,,True,False,,"[0.4301894268531965, 0.4836646901806466, 0.39512001011614706]",14681.4194402
933,29715,0.22173125,-142.49484408742592,696.7139282226562,True,False,,"[0.1, 0.2, 0.3]",14698.7147679
934,29743,0.221421875,-140.16778968541612,,True,False,,"[0.3, 0.5, 0.7]",14713.0203708
935,29777,0.221159375,-152.0720870856212,7311.892578125,True,False,,"[0.17959566125975363, 0.4695792532482266, 0.5062362554501788]",14730.457320099998
936,29814,0.220840625,-203.43725905253913,9661.955078125,True,False,,"[0.6208584192020395, 0.15648336729593612, 0.6055704144777527]",14747.163554499999
937,29855,0.22049375,-173.48677244605642,7131.638671875,True,False,,"[0.1, 0.2, 0.3]",14767.849338600001
938,29888,0.220109375,-171.11129494254675,,True,False,,"[0.3, 0.5, 0.7]",14784.167029799999
939,29926,0.2198,-170.5174037949624,816.98291015625,True,False,,"[0.6036670724134194, 0.7453603926478409, 0.3097126487767373]",14801.2752311
940,29950,0.21944375,-110.53119479753258,478.4994812011719,True,False,,"[0.40030722436117616, 0.7189767135301743, 0.588740103625993]",14814.068441800002
941,29990,0.21921875000000002,-190.14687661163813,,True,False,,"[0.1, 0.2, 0.3]",14834.3037601
942,30019,0.21884375,-151.79621097966748,7168.64501953125,True,False,,"[0.3, 0.5, 0.7]",14850.3093669
943,30062,0.21857187499999997,-194.0920393311434,6215.5078125,True,False,,"[0.22556164997413938, 0.3213343534126971, 0.669841133881943]",15038.447735500002
944,30092,0.21816874999999997,-195.1931828040662,,True,False,,"[0.6303895352928233, 0.20099940946583733, 0.7351009448112426]",15052.9976437
945,30130,0.2178875,-157.35741036246546,6334.52099609375,True,False,,"[0.1, 0.2, 0.3]",15072.3715973
946,30159,0.21753125,-2146.879890136114,3749.492919921875,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",15087.476212500002
947,30189,0.21725937499999998,-184.3443121093956,,True,False,,"[0.2223734943471247, 0.2914264267997677, 0.7085469435061947]",15103.9280578
948,30247,0.21697812499999997,-227.47720480262694,4013.9091796875,True,False,,"[0.5544166672037235, 0.22015819929093955, 0.23472567616173456]",15126.8817452
949,30297,0.216434375,-174.28866841053068,20389.27734375,True,False,,"[0.1, 0.2, 0.3]",15150.692345700001
950,30334,0.215965625,-165.90034621008192,3826.573974609375,True,False,,"[0.3, 0.5, 0.7]",15167.1288905
951,30377,0.21561875000000003,-275.1544568529089,6904.52880859375,True,False,,"[0.5448310757085625, 0.10090283196153063, 0.7254476302355851]",15185.688454
952,30415,0.21521562499999997,-145.77368383913156,1180.58203125,True,False,,"[0.5937624523227275, 0.29239826997624796, 0.6008633887481372]",15203.317680299999
953,30456,0.21485937499999996,-143.88920645816822,3376.14794921875,True,False,,"[0.1, 0.2, 0.3]",15221.636020999998
954,30485,0.21447500000000003,-156.6921751770677,,True,False,,"[0.3, 0.5, 0.7]",15236.1527604
955,30534,0.214203125,-197.06413100477752,5943.177734375,True,False,,"[0.5997262011377018, 0.2465748112007578, 0.5503988404053041]",15255.994585200002
956,30563,0.21374374999999995,-182.3222984759161,3531.387939453125,True,False,,"[0.6704526762935967, 0.2187044966082914, 0.6690198628118118]",15271.137843600001
957,30610,0.21347187499999998,-159.950081338556,15089.1025390625,True,False,,"[0.1, 0.2, 0.3]",15291.716484699999
958,30640,0.21303125,-132.92487104279772,,True,False,,"[0.3, 0.5, 0.7]",15306.516783800002
959,30668,0.21275,-139.53828122857533,9653.77734375,True,False,,"[0.37199294809182404, 0.2875590325086913, 0.7073400743702786]",15320.4687376
960,30711,0.2124875,-87.1518710782537,3471.937255859375,True,False,,"[0.7117159054273366, 0.7348930284553471, 0.5930556311132892]",15336.2287702
961,30758,0.212084375,-163.19775326521028,10499.513671875,True,False,,"[0.1, 0.2, 0.3]",15357.114021100002
962,30807,0.21164375000000002,-142.19378011462243,6016.97021484375,True,False,,"[0.3, 0.5, 0.7]",15375.9996483
963,30851,0.21118437499999998,-179.47651731893328,16477.982421875,True,False,,"[0.25000942279181787, 0.6487803209977611, 0.16819761011210027]",15395.0600796
964,30885,0.210771875,-71.86623989498598,,True,False,,"[0.36295335399030737, 0.4588791679868548, 0.49849009066127303]",15411.3587405
965,30933,0.21045312500000002,-125.1817532780377,4247.015625,True,False,,"[0.1, 0.2, 0.3]",15432.8206306
966,30959,0.210003125,-112.5296200146459,697.3217163085938,True,False,,"[0.3, 0.5, 0.7]",15445.9125369
967,30987,0.20975937499999997,-119.4318728152997,,True,False,,"[0.7256130366955823, 0.378587642950444, 0.6370397667567037]",15460.384387000002
968,31013,0.20949687499999997,-64.10097860686642,3298.895751953125,True,False,,"[0.4384505793442576, 0.5833236040195636, 0.31221347539442523]",15474.416032500001
969,31044,0.20925312499999998,-121.86743730656073,,True,False,,"[0.1, 0.2, 0.3]",15492.351047200002
970,31104,0.2089625,-186.7447809310309,6417.982421875,False,False,,"[0.3, 0.5, 0.7]",15511.444700299999
971,31152,0.20839999999999997,-129.0259119391591,15788.705078125,True,False,,"[0.43044432896686413, 0.2425724193974369, 0.41807844188314236]",15528.0273639
972,31181,0.20794999999999997,-2045.5693302345226,,False,False,event: Maximum voltage [V],"[0.33656202801259805, 0.31845546676472863, 0.2585376648414629]",15539.092762200002
973,31229,0.207678125,-150.83523824647736,3379.828125,True,False,,"[0.1, 0.2, 0.3]",15554.6191994
974,31254,0.20722812499999999,-134.60741059464368,13532.45703125,True,False,,"[0.3, 0.5, 0.7]",15564.201030299999
975,31287,0.20699375000000003,-2135.483066062075,,False,False,event: Maximum voltage [V],"[0.5143245409097418, 0.23500195552912287, 0.5509259505173257]",15575.8078398
976,31322,0.20668437499999998,-191.19695139702873,12458.1650390625,True,False,,"[0.11648228103505383, 0.13004058860448464, 0.534819251224824]",15588.437702800002
977,31355,0.20635624999999996,-134.2265290551152,6320.8818359375,True,False,,"[0.1, 0.2, 0.3]",15604.259314800001
978,31388,0.20604687500000002,-107.37259961136974,,True,False,,"[0.3, 0.5, 0.7]",15620.220098099999
979,31444,0.20573749999999996,-129.9498168806189,974.9462890625,True,False,,"[0.3556231513968505, 0.28102751278360216, 0.45558495226174167]",15642.038016900002
980,31498,0.20521249999999996,-250.12161087474607,9021.7392578125,True,False,,"[0.5083278037127332, 0.13544806326607456, 0.14135521203229612]",15662.270538199999
981,31530,0.20470625000000003,-109.73688835533257,6415.1220703125,True,False,,"[0.1, 0.2, 0.3]",15679.1169681
982,31559,0.20440625,-134.9788870079248,7086.05419921875,True,False,,"[0.3, 0.5, 0.7]",15694.1134833
983,31596,0.20413437500000003,-228.27952445579336,,True,False,,"[0.17605711416953046, 0.37386810705535356, 0.7497559232589559]",15710.309940300001
984,31654,0.2037875,-171.1023895004181,9679.62109375,True,False,,"[0.5843132704605029, 0.3036485821946059, 0.32889526689814497]",15733.145429600001
985,31694,0.20324375,-114.84738436216819,,True,False,,"[0.1, 0.2, 0.3]",15751.004578200002
986,31725,0.20286875,-140.08448635174102,4056.351806640625,True,False,,"[0.3, 0.5, 0.7]",15766.5985606
987,31750,0.202578125,-2097.771024184424,6006.58056640625,False,False,event: Maximum voltage [V],"[0.567177840523147, 0.3895029306960984, 0.25370216927201794]",15780.6778791
988,31779,0.20234375,-81.67209795654554,,True,False,,"[0.6555550916635275, 0.42313014823939643, 0.5181158174104836]",15795.0991549
989,31831,0.202071875,-158.18632881597068,10380.71484375,True,False,,"[0.1, 0.2, 0.3]",15817.082703200002
990,31859,0.20158437499999998,-119.46219809107724,6511.451171875,True,False,,"[0.3, 0.5, 0.7]",15831.319187699999
991,31894,0.20132187499999998,-73.94354460098904,,True,False,,"[0.5661190019101141, 0.6178648258344005, 0.5324453184784804]",15847.0360439
992,31941,0.20099374999999997,-109.94795909271551,9159.6875,True,False,,"[0.2647998272449456, 0.35110594227171676, 0.3166015078178716]",15867.608790499999
993,31983,0.200553125,-125.03982600642469,9137.1748046875,True,False,,"[0.1, 0.2, 0.3]",15887.509901000001
994,32016,0.20015937500000003,-161.67737482055895,15857.359375,True,False,,"[0.3, 0.5, 0.7]",15902.512374599999
995,32048,0.19984999999999997,-121.42878269556766,,True,False,,"[0.730094724716093, 0.5645437254856835, 0.33331580600113286]",15917.6492965
996,32085,0.19955,-91.5776755588509,3330.51904296875,True,False,,"[0.4374618421971963, 0.5579743006005351, 0.37710044592683334]",15935.2593437
997,32122,0.19920312499999998,-171.63780397558955,16090.4755859375,True,False,,"[0.1, 0.2, 0.3]",15953.8600411
998,32158,0.19885625,-188.40762147974186,950.8515625,True,False,,"[0.3, 0.5, 0.7]",15970.0473237
999,32191,0.19851875000000002,-243.35813554006998,,True,False,,"[0.1696061437762419, 0.6453326144324211, 0.6773609005619912]",15985.2917275
1000,32225,0.19820937499999997,-86.71142200084309,8899.3349609375,True,False,,"[0.38839348350288594, 0.19169197830869955, 0.28895024658400514]",16002.8100515
1001,32278,0.197890625,-151.57537332885582,492.02435302734375,True,False,,"[0.1, 0.2, 0.3]",16024.8894922
1002,32303,0.19739374999999998,-136.41488665218475,6463.4375,True,False,,"[0.3, 0.5, 0.7]",16038.5115693
1003,32343,0.19715937499999997,-184.75278898037334,,True,False,,"[0.4285625446529424, 0.6114057006330893, 0.12822061037265886]",16057.0252411
1004,32392,0.19678437499999996,-179.63944940741362,4665.40673828125,True,False,,"[0.6332133136490181, 0.6361594917862478, 0.21410303850232373]",16076.520739
1005,32426,0.19632500000000003,-126.06261044848586,6908.0634765625,True,False,,"[0.1, 0.2, 0.3]",16093.341451600001
1006,32459,0.19600625,-126.38014860304214,3251.84375,True,False,,"[0.3, 0.5, 0.7]",16108.789153900001
1007,32483,0.195696875,-57.25739113756415,,True,False,,"[0.5906064572231663, 0.5207331954242786, 0.38649301417958426]",16122.121169000002
1008,32541,0.19547187499999996,-290.14872755975966,15512.3115234375,True,False,,"[0.17010898548921488, 0.15455036114270015, 0.718757590159542]",16143.829022400001
1009,32581,0.194928125,-142.9061784753295,16021.892578125,True,False,,"[0.1, 0.2, 0.3]",16162.1280506
1010,32612,0.194553125,-146.77384903200317,653.8865356445312,True,False,,"[0.3, 0.5, 0.7]",16177.733686
1011,32632,0.1942625,-2128.5348904001485,,False,False,event: Maximum voltage [V],"[0.6008385470701206, 0.27033860032655355, 0.21172751510563687]",16190.567888000001
1012,32667,0.194075,-140.04812192596557,6927.56982421875,True,False,,"[0.3513264267610674, 0.2031527698302407, 0.4472018236414913]",16208.0400146
1013,32717,0.19374687499999999,-170.2874779161361,19275.208984375,True,False,,"[0.1, 0.2, 0.3]",16227.953549000002
1014,32750,0.19327812499999997,-105.85857487034416,6618.5244140625,True,False,,"[0.3, 0.5, 0.7]",16243.7661114
1015,32784,0.19296875000000002,-150.17236568082637,,True,False,,"[0.220398975145767, 0.1721312390284669, 0.4630660714400371]",16259.8251643
1016,32816,0.19265,-110.10721984855523,792.40478515625,True,False,,"[0.19608912236713397, 0.47148741020771934, 0.3380364748164483]",16276.4288883
1017,32847,0.19235000000000002,-120.55793849002674,,True,False,,"[0.1, 0.2, 0.3]",16288.8219174
1018,32879,0.19205937499999998,-119.90975212798796,3307.1474609375,True,False,,"[0.3, 0.5, 0.7]",16301.967964300002
1019,32901,0.19175937499999995,-49.2812581388243,8862.4794921875,True,False,,"[0.6796237404441076, 0.5869275258854056, 0.6847067439371267]",16314.0207272
1020,32937,0.191553125,-66.7348250519922,,True,False,,"[0.45727206522682806, 0.4189158176504022, 0.293816877955983]",16331.506680999999
1021,32974,0.191215625,-154.07415936151975,3523.872314453125,True,False,,"[0.1, 0.2, 0.3]",16350.1854189
1022,33008,0.19086874999999998,-153.99000983958658,9501.359375,True,False,,"[0.3, 0.5, 0.7]",16366.989990900001
1023,33043,0.19055,-133.09540344836128,,True,False,,"[0.4136573343428869, 0.7146980418117093, 0.47568039552264274]",16381.7335992
1024,33075,0.19022187499999998,-139.64342837832154,4275.3935546875,True,False,,"[0.7088740531178409, 0.364001320959384, 0.7021305091413206]",16394.7363228
1025,33122,0.18992187499999996,-121.61304338322108,3384.93798828125,True,False,,"[0.1, 0.2, 0.3]",16415.9137815
1026,33153,0.18948125,-147.17592311417962,3224.580322265625,True,False,,"[0.3, 0.5, 0.7]",16431.424526
1027,33182,0.189190625,-77.93522877292972,,True,False,,"[0.6860311170603473, 0.4753026667571931, 0.5193672910711951]",16445.7352062
1028,33206,0.18891875000000002,-66.05338703246498,3605.542236328125,True,False,,"[0.5707141753812317, 0.4348090809128684, 0.6395731192301279]",16458.5897536
1029,33238,0.18869375,-90.82287072987172,,True,False,,"[0.1, 0.2, 0.3]",16475.1262895
1030,33271,0.18839375000000003,-157.20898149418284,11702.3994140625,True,False,,"[0.3, 0.5, 0.7]",16492.2014505
1031,33295,0.18808437499999997,-48.5135778802115,,True,False,,"[0.3745677418547314, 0.49011380608104227, 0.4590782601618538]",16506.2725219
1032,33328,0.187859375,-164.95531624469683,6425.67333984375,True,False,,"[0.31131938511111223, 0.6279785745051364, 0.6927967475898691]",16521.8157619
1033,33366,0.18755,-158.36808712487442,8273.8544921875,True,False,,"[0.1, 0.2, 0.3]",16541.0835013
1034,33395,0.18719375,-122.78077776697477,,True,False,,"[0.3, 0.5, 0.7]",16555.5624874
1035,33445,0.18692187500000002,-108.807153354345,1022.7770385742188,True,False,,"[0.2967246262096328, 0.14466333810763068, 0.2165303280375938]",16577.0888777
1036,33496,0.186453125,-239.19807469569852,16758.744140625,True,False,,"[0.22433798274283812, 0.5523863880341948, 0.7139598511334216]",16597.231055
1037,33537,0.185975,-116.28923689429428,6368.81884765625,True,False,,"[0.1, 0.2, 0.3]",16615.8818862
