time_s,cell,soc,voltage_V,temperature_K,requested_current_A,applied_current_A,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,soc_std,team_reward
2340.0,2,0.9121229062356302,4.179140150747223,299.996386375137,5.5,1.5,4.17166167728619,4.179140150747223,300.0768898848152,0.02771847568762517,-1.1359237843812586
2340.0,3,0.8461875044339613,4.1183794667600875,298.4215959383741,1.0,1.0,4.116207604437411,4.1183794667600875,298.4215959383741,0.02771847568762517,-1.1359237843812586
2430.0,1,0.8959952103847942,4.117716988157067,303.71620492647105,0.5,0.5,4.123852423450439,4.138416876316595,303.7738810415771,0.028684460787215513,-1.1842230393607758
2430.0,2,0.92121385269671,4.190211769816992,299.92558412426456,5.5,1.5,4.18463465127891,4.190211769816992,299.996386375137,0.028684460787215513,-1.1842230393607758
2430.0,3,0.8518101007583452,4.122341123316767,298.42815289492006,1.0,1.0,4.120394214854059,4.122341123316767,298.42815289492006,0.028684460787215513,-1.1842230393607758
2520.0,1,0.9072404030335643,4.18193861057701,303.7133531946954,5.5,2.0,4.173469520193248,4.18193861057701,303.71620492647105,0.028350403234537653,-1.1675201617268827
2520.0,2,0.9242441681837366,4.139352712024101,299.7961452927119,0.5,0.5,4.144119833340483,4.154641731726111,299.92558412426456,0.028350403234537653,-1.1675201617268827
2520.0,3,0.8574326970827286,4.125839252454181,298.4345381031844,1.0,1.0,4.1241247568039014,4.125839252454181,298.4345381031844,0.028350403234537653,-1.1675201617268827
2610.0,1,0.9184855956823345,4.194621179638517,303.71414601733926,5.5,2.0,4.1881282118855125,4.194621179638517,303.71414601733926,0.029315729575372294,-1.2157864787686146
2610.0,2,0.9303047991577901,4.169710294137168,299.70076023719577,5.5,1.0,4.164697051614998,4.169710294137168,299.7961452927119,0.029315729575372294,-1.2157864787686146
2610.0,3,0.8630552934071121,4.128875099666379,298.44076174294963,1.0,1.0,4.12739087697893,4.128875099666379,298.44076174294963,0.029315729575372294,-1.2157864787686146
2700.0,1,0.9212968938445272,4.1285729012126255,303.6570487740967,0.5,0.5,4.134841529600593,4.149139056212205,303.71414601733926,0.02901613249582699,-1.2008066247913496
2700.0,2,0.9363654301318444,4.177428799633262,299.61399374619754,5.5,1.0,4.173560502081167,4.177428799633262,299.70076023719577,0.02901613249582699,-1.2008066247913496
2700.0,3,0.8686778897314947,4.131471993397051,298.4468337777938,1.0,1.0,4.130204633285395,4.131471993397051,298.4468337777938,0.02901613249582699,-1.2008066247913496
2790.0,1,0.9297307883311048,4.17990940013849,303.6308200178513,5.5,1.5,4.1713294283569855,4.17990940013849,303.6570487740967,0.029579990115401477,-1.2289995057700738
2790.0,2,0.9424260611058981,4.185757745862627,299.5344703448334,5.5,1.0,4.181528921408488,4.185757745862627,299.61399374619754,0.029579990115401477,-1.2289995057700738
2790.0,3,0.8743004860558784,4.1336779372857375,298.452763978412,1.0,1.0,4.132601540979794,4.1336779372857375,298.452763978412,0.029579990115401477,-1.2289995057700738
2880.0,1,0.938164682817683,4.192875297224811,303.6066920389221,5.5,1.5,4.186357065563863,4.192875297224811,303.6308200178513,0.03018387441402396,-1.259193720701198
2880.0,2,0.9484866920799516,4.194976434539052,299.4617513182377,5.5,1.0,4.190301743666747,4.194976434539052,299.5344703448334,0.03018387441402396,-1.259193720701198
2880.0,3,0.8799230823802612,4.135566939466795,298.45856194659706,1.0,1.0,4.13464256355896,4.135566939466795,298.45856194659706,0.03018387441402396,-1.259193720701198
2970.0,1,0.9409759809798756,4.1448666232262426,303.55070141304856,0.5,0.5,4.1497391674642055,4.16085505800727,303.6066920389221,0.028936420502919002,-1.1968210251459501
2970.0,2,0.9515170075669784,4.167700974051729,299.3686837589258,0.5,0.5,4.16985741836188,4.175495807320937,299.4617513182377,0.028936420502919002,-1.1968210251459501
2970.0,3,0.8855456787046443,4.137238705723069,298.464237140065,1.0,1.0,4.136414648522741,4.137238705723069,298.464237140065,0.028936420502919002,-1.1968210251459501
3060.0,1,0.9465985773042616,4.175007333505235,303.50707910827987,5.5,1.0,4.1691807806270855,4.175007333505235,303.55070141304856,0.027363152201272924,-1.1181576100636461
3060.0,2,0.9515170075669789,4.132784924858452,299.27343781715916,0.0,0.0,4.138043576728224,4.146949643101284,299.3686837589258,0.027363152201272924,-1.1181576100636461
3060.0,3,0.8911682750290274,4.1388164310257824,298.46979889833636,1.0,1.0,4.13802948389518,4.1388164310257824,298.46979889833636,0.027363152201272924,-1.1181576100636461
3150.0,1,0.9522211736286469,4.184129563706028,303.4645409084936,5.5,1.0,4.179563763383102,4.184129563706028,303.50707910827987,0.02596571295859302,-1.048285647929651
3150.0,2,0.951517007566979,4.128766988917382,299.18563761410934,0.0,0.0,4.130548765960637,4.132784924858452,299.27343781715916,0.02596571295859302,-1.048285647929651
3150.0,3,0.8967908713534111,4.1404425929788555,298.47525646991835,1.0,1.0,4.139620290366392,4.1404425929788555,298.47525646991835,0.02596571295859302,-1.048285647929651
3240.0,1,0.9522211736286477,4.128584613635653,303.4054955238945,0.0,0.0,4.135864240535882,4.1497187538452724,303.4645409084936,0.023315376546576786,-0.9157688273288394
3240.0,2,0.951517007566979,4.126630370477852,299.1047213714333,0.0,0.0,4.127618587626661,4.128766988917382,299.18563761410934,0.023315376546576786,-0.9157688273288394
3240.0,3,0.9024134676777936,4.142272886498704,298.48060151609616,1.0,1.0,4.141336667985479,4.142272886498704,298.48060151609616,0.023315376546576786,-0.9157688273288394
3330.0,1,0.9522211736286483,4.124216702710078,303.3471065316007,0.0,0.0,4.126103385587971,4.128584613635653,303.4054955238945,0.020665086541291112,-0.7832543270645556
3330.0,2,0.95151700756698,4.125307364403304,299.0301463533029,0.0,0.0,4.125927425709322,4.126630370477852,299.1047213714333,0.020665086541291112,-0.7832543270645556
3330.0,3,0.908036064002176,4.144468545698976,298.4858631642083,1.0,1.0,4.143337689706007,4.144468545698976,298.4858631642083,0.020665086541291112,-0.7832543270645556
3420.0,1,0.9522211736286491,4.122152049544699,303.28936882979673,0.0,0.0,4.123096212842071,4.124216702710078,303.3471065316007,0.018014863424382882,-0.75
3420.0,2,0.95151700756698,4.124445194544721,298.9614968749365,0.0,0.0,4.124852767498411,4.125307364403304,299.0301463533029,0.018014863424382882,-0.75
3420.0,3,0.9136586603265594,4.147187836719793,298.49105047856347,1.0,1.0,4.145783760225301,4.147187836719793,298.49105047856347,0.018014863424382882,-0.75
