episode,reward,loss,epsilon
544,-47.95636672114335,0.2630089819431305,0.15999999999999998
545,-42.47176475536738,0.24180109798908234,0.159375
546,-55.64652274801663,0.25695469975471497,0.15875
547,-40.40449053060694,0.24013207852840424,0.15812500000000002
548,-42.40888779903581,0.2852001488208771,0.15749999999999997
549,-45.37071005901175,0.2547895908355713,0.156875
550,-42.5420958103579,0.2535914182662964,0.15625
551,-43.19218875932891,0.26109790802001953,0.155625
552,-40.379469695886236,0.2766420245170593,0.15500000000000003
553,-52.07254161496601,0.2965989112854004,0.15437499999999998
554,-40.41805818764644,0.3550716042518616,0.15375
555,-43.123537670420724,0.31543534994125366,0.153125
556,-49.63450393542462,0.32123100757598877,0.15250000000000002
557,-47.23997830202392,0.3104058504104614,0.15187499999999998
558,-46.21209515415207,0.33784934878349304,0.15125
559,-42.419480139008094,0.31357136368751526,0.150625
560,-46.927857217072905,0.2973945140838623,0.15000000000000002
561,-45.12989502871192,0.2720318138599396,0.14937499999999998
562,-44.02947156749684,0.3095078468322754,0.14875
563,-46.49193639163913,0.2793043851852417,0.148125
564,-41.60403915134473,0.2514706552028656,0.14750000000000002
565,-43.63771438180745,0.23804940283298492,0.14687499999999998
566,-38.19399926892419,0.26549607515335083,0.14625
567,-43.70565959099948,0.2598729133605957,0.145625
568,-41.95616010505657,0.21044974029064178,0.14500000000000002
569,-50.95967638379322,0.2105053812265396,0.14437499999999998
570,-42.203727220962776,0.22211481630802155,0.14375
571,-40.962362478761825,0.24126245081424713,0.143125
572,-39.96092405819629,0.22162023186683655,0.14250000000000002
573,-38.568113133408275,0.21690040826797485,0.14187499999999997
574,-42.19692161404866,0.22789610922336578,0.14125
575,-47.690965450285944,0.21060240268707275,0.140625
576,-43.825094626437895,0.23452921211719513,0.14
577,-38.99503478492986,0.22093987464904785,0.13937500000000003
578,-45.49630901284152,0.2521457076072693,0.13874999999999998
579,-44.52304916820366,0.24720284342765808,0.138125
580,-41.05046733559385,0.2229536771774292,0.1375
581,-52.411518201602924,0.20139209926128387,0.13687500000000002
582,-51.317513490679474,0.2200072556734085,0.13624999999999998
583,-49.903810087210786,0.2401207983493805,0.135625
584,-44.75073746049006,0.1953316181898117,0.135
585,-40.813195002864084,0.1966973841190338,0.13437500000000002
586,-39.76276608862507,0.22077339887619019,0.13374999999999998
587,-44.221881282506494,0.2020748406648636,0.133125
588,-40.99280801710909,0.2041621208190918,0.1325
589,-41.82661465783816,0.21874815225601196,0.13187500000000002
590,-48.255056265889976,0.22095414996147156,0.13124999999999998
591,-49.58361219544244,0.2327825427055359,0.130625
592,-50.64563090634985,0.20073087513446808,0.13
593,-44.135320178869655,0.208960622549057,0.12937500000000002
594,-45.73533678453038,0.2625352740287781,0.12874999999999998
595,-38.88703057881307,0.22688458859920502,0.128125
596,-41.10518456054396,0.3020733892917633,0.1275
597,-43.51838154234029,0.32226118445396423,0.12687500000000002
598,-47.36429766770452,0.303162544965744,0.12624999999999997
599,-45.63746340388308,0.3277701437473297,0.125625
600,-52.36545568046282,0.32206740975379944,0.125
601,-41.527796479102236,1.836119532585144,0.12437500000000001
602,-43.078162510228374,0.6195374727249146,0.12375000000000003
603,-49.098379481011214,0.665780782699585,0.12312499999999998
604,-39.476646126177386,0.5159043073654175,0.1225
605,-46.458270393215194,0.507856011390686,0.12187500000000001
606,-39.535643081337426,0.5692223906517029,0.12125000000000002
607,-49.81668519394342,0.5510092973709106,0.12062499999999998
608,-43.77669750596446,0.5024835467338562,0.12
609,-46.825721770968194,0.5553572177886963,0.11937500000000001
610,-44.115641779267065,0.5283806920051575,0.11875000000000002
611,-42.36937033485428,0.5969823002815247,0.11812499999999998
612,-55.68424705361945,0.4780789613723755,0.1175
613,-41.257852064280016,0.5163201689720154,0.116875
614,-50.02810409055982,0.5230623483657837,0.11625000000000002
615,-42.321296383648196,0.46647605299949646,0.11562499999999998
616,-55.13662427528161,0.47117072343826294,0.11499999999999999
617,-40.871830256863646,0.46868374943733215,0.114375
618,-41.58531558735605,0.48485416173934937,0.11375000000000002
619,-38.23727514921899,0.5519278049468994,0.11312499999999998
620,-48.93068317669736,0.4735986292362213,0.11249999999999999
621,-44.66990549483972,0.5073534846305847,0.111875
622,-39.62520716229786,0.4376179277896881,0.11125000000000002
623,-41.578907224485654,0.45960402488708496,0.11062499999999997
624,-38.48001392394435,0.43985915184020996,0.10999999999999999
625,-39.940296108878336,0.4724809229373932,0.109375
626,-43.792317862804595,0.43140143156051636,0.10875000000000001
627,-43.12968839595333,0.48684218525886536,0.10812500000000003
628,-40.435976003098666,0.40720102190971375,0.10749999999999998
629,-42.741101996724694,0.4992450177669525,0.106875
630,-42.78259786725427,0.3772660493850708,0.10625000000000001
631,-42.4803365340794,0.44821590185165405,0.10562500000000002
632,-40.41899955239831,0.4077162742614746,0.10499999999999998
633,-37.33112851554736,0.37852340936660767,0.104375
634,-39.02170436128672,0.37835028767585754,0.10375000000000001
635,-39.20362124146337,0.41544604301452637,0.10312500000000002
636,-48.547234427289126,0.3775670826435089,0.10249999999999998
637,-39.53398251366556,0.3415165841579437,0.101875
638,-41.42367387833816,0.38542431592941284,0.10125
639,-39.98390471841759,0.36161744594573975,0.10062500000000002
640,-39.435351482472406,0.35458099842071533,0.09999999999999998
641,-41.075143277218686,0.4021603763103485,0.09937499999999999
642,-40.91311667962302,0.3636102080345154,0.09875
643,-42.071488946115075,0.41008371114730835,0.09812500000000002
644,-39.52120072759984,0.3618493378162384,0.09749999999999998
645,-39.850267235995545,0.38126108050346375,0.09687499999999999
646,-39.5322591686008,0.33852407336235046,0.09625
647,-46.02999176431152,0.3703387677669525,0.09562500000000002
648,-42.22579596092125,0.37054967880249023,0.09499999999999997
649,-41.80955803462659,0.36439546942710876,0.09437499999999999
650,-40.84231214762772,0.34180593490600586,0.09375
651,-42.20084392835605,0.33977729082107544,0.09312500000000001
652,-40.203845721937704,0.35951000452041626,0.09250000000000003
653,-46.67437801460404,0.33366599678993225,0.09187499999999998
654,-38.32976550004683,0.3323562741279602,0.09125
655,-44.54287480543691,0.27170035243034363,0.09062500000000001
656,-38.611808534587695,0.3373791575431824,0.09000000000000002
657,-41.960887821643354,0.31547364592552185,0.08937499999999998
658,-40.16957099236665,0.2813097834587097,0.08875
659,-37.354854988735525,0.3457527160644531,0.08812500000000001
660,-43.41941711415947,0.37724605202674866,0.08750000000000002
661,-48.16604784178498,0.43221673369407654,0.08687499999999998
662,-41.05628876256932,0.33070501685142517,0.08625
663,-43.748131697430466,0.3648900091648102,0.085625
664,-42.72053516431054,0.3357600271701813,0.08500000000000002
665,-38.959260012457,0.3534780740737915,0.08437499999999998
666,-44.10932113916412,0.3677605092525482,0.08374999999999999
667,-40.68348488548015,0.35995644330978394,0.083125
668,-38.90970404062385,0.37359827756881714,0.08250000000000002
669,-50.07886790013754,0.34321466088294983,0.08187499999999998
670,-37.47191494240626,0.32782894372940063,0.08124999999999999
671,-41.14344074694394,0.396653950214386,0.080625
672,-38.17096370038769,0.33856871724128723,0.08000000000000002
673,-46.27084486698332,0.3448646068572998,0.07937499999999997
674,-41.47327763623042,0.32388630509376526,0.07874999999999999
675,-40.838922420328174,0.35924336314201355,0.078125
676,-39.08704171271975,0.29678162932395935,0.07750000000000001
677,-39.66603552182598,0.3393801152706146,0.07687500000000003
678,-39.53669612061636,0.3183792233467102,0.07624999999999998
679,-37.93908011984456,0.3810539245605469,0.075625
680,-43.56404869059557,0.37480562925338745,0.07500000000000001
681,-40.565675108710494,0.31042009592056274,0.07437500000000002
682,-44.638304317652015,0.31588032841682434,0.07374999999999998
683,-39.51913158412795,0.2958155572414398,0.073125
684,-45.28037326254031,0.30478423833847046,0.07250000000000001
685,-39.5168139564165,0.32525110244750977,0.07187500000000002
686,-39.40544531586342,0.32966241240501404,0.07124999999999998
687,-40.95172481732403,0.34728485345840454,0.070625
688,-41.77715139468524,0.34073272347450256,0.07
689,-42.26979068036961,0.3227217197418213,0.06937500000000002
690,-37.65119872411521,0.34968191385269165,0.06874999999999998
691,-43.4245723862434,0.3272392749786377,0.06812499999999999
692,-39.95289958821169,0.286344975233078,0.0675
693,-40.389065781160554,0.2987474501132965,0.06687500000000002
694,-40.32668561205153,0.2687930464744568,0.06624999999999998
695,-41.55439046174625,0.2823202610015869,0.06562499999999999
696,-39.36399388147636,0.28352466225624084,0.065
697,-40.83368538226086,0.27777597308158875,0.06437500000000002
698,-39.077431443052056,0.27223870158195496,0.06374999999999997
699,-40.42348384547059,0.25033238530158997,0.06312499999999999
700,-40.611254571964466,0.2598869204521179,0.0625
701,-40.303425720055486,0.2610689401626587,0.06187500000000001
702,-40.71358362389158,0.2643631398677826,0.06125000000000003
703,-39.5259506025678,0.2640763521194458,0.060624999999999984
704,-40.16984485360857,0.2792399525642395,0.06
705,-42.97598885044409,0.29775717854499817,0.05937500000000001
706,-49.534625834168345,0.27779659628868103,0.058750000000000024
707,-42.14042012876238,0.33207574486732483,0.05812499999999998
708,-40.75526413594829,0.3222438395023346,0.057499999999999996
709,-42.04948604255806,0.32269546389579773,0.05687500000000001
710,-42.423440475996145,0.3064134418964386,0.05625000000000002
711,-41.753201844618744,0.3316524922847748,0.05562499999999998
712,-43.602652074055534,0.2991176247596741,0.05499999999999999
713,-39.99424045176355,0.28570228815078735,0.05437500000000001
714,-46.39456826875394,0.29377707839012146,0.05375000000000002
715,-38.914122444033026,0.28567469120025635,0.05312499999999998
716,-40.395946004684475,0.26379093527793884,0.05249999999999999
717,-38.91055457316138,0.3142041265964508,0.051875000000000004
718,-41.76224585575718,0.3005792498588562,0.05125000000000002
719,-40.665797842858254,0.29810619354248047,0.050624999999999976
720,-40.99485547430922,0.2685043215751648,0.04999999999999999
721,-39.59612397794053,0.29211220145225525,0.049375
722,-43.85871507675744,0.2648319900035858,0.048750000000000016
723,-41.01267837014958,0.2581418454647064,0.04812499999999997
724,-39.61870818851111,0.2711745500564575,0.04749999999999999
725,-50.698531894830666,0.28792163729667664,0.046875
726,-38.50474557564222,0.24892908334732056,0.04625000000000001
727,-42.722694892810324,0.22140468657016754,0.04562500000000003
728,-43.04024058409918,0.27164360880851746,0.044999999999999984
729,-47.79772357157536,0.23041020333766937,0.044375
730,-39.65995732328386,0.2289106547832489,0.04375000000000001
731,-43.57802215047824,0.2448730617761612,0.043125000000000024
732,-41.73339855667051,0.20823794603347778,0.04249999999999998
733,-39.3312832005837,0.23845398426055908,0.041874999999999996
734,-46.95798735618893,0.22270503640174866,0.04125000000000001
735,-40.92237333726277,0.25080427527427673,0.04062500000000002
736,-46.63511145424801,0.2336341291666031,0.03999999999999998
737,-41.51128742260347,0.21915499866008759,0.03937499999999999
738,-41.075391513530505,0.25612860918045044,0.03875000000000001
739,-40.96057585787531,0.26095476746559143,0.03812500000000002
740,-41.3560018952375,0.23961441218852997,0.03749999999999998
741,-40.58398577772119,0.22760647535324097,0.03687499999999999
742,-40.63386082207896,0.24048325419425964,0.036250000000000004
743,-41.420328343983385,0.24351106584072113,0.03562500000000002
744,-42.379048103304214,0.2615688741207123,0.034999999999999976
745,-40.59653376806174,0.2809816300868988,0.03437499999999999
746,-42.21299827747927,0.27311915159225464,0.03375
747,-46.7591772778641,0.2741340100765228,0.033125000000000016
748,-41.64296742010833,0.32527291774749756,0.03249999999999997
749,-40.85208620819728,0.30419471859931946,0.03187499999999999
750,-42.14005209846053,0.30500730872154236,0.03125
751,-39.021047401348085,0.310777485370636,0.030625000000000013
752,-42.55463319807518,0.28202441334724426,0.030000000000000027
753,-43.305938319096086,0.2898253798484802,0.029374999999999984
754,-41.67516074791403,0.25581178069114685,0.028749999999999998
755,-42.140213854132234,0.24340061843395233,0.02812500000000001
756,-47.56637226460961,0.2517456114292145,0.027500000000000024
757,-42.80175417285811,0.2599859833717346,0.026874999999999982
758,-40.877353571501956,0.2855008840560913,0.026249999999999996
759,-42.97584049151712,0.3049241900444031,0.02562500000000001
760,-39.492259288032685,0.312319815158844,0.025000000000000022
761,-42.11051348652858,0.31518733501434326,0.02437499999999998
762,-41.32687398484962,0.30384841561317444,0.023749999999999993
763,-41.146185624452386,0.26967981457710266,0.023125000000000007
764,-41.200447728310074,0.24426457285881042,0.02250000000000002
765,-39.08981549330486,0.2606083154678345,0.021874999999999978
766,-38.990702403692175,0.23067687451839447,0.02124999999999999
767,-45.310441125797915,0.2170078605413437,0.020625000000000004
768,-39.97957226164142,0.22445325553417206,0.020000000000000018
769,-40.67829066046916,0.22497715055942535,0.019374999999999976
770,-40.85180437342401,0.2265678495168686,0.01874999999999999
771,-40.925699281740805,0.24370482563972473,0.018125000000000002
772,-40.70059591420605,0.23514680564403534,0.017500000000000016
773,-39.18234692860033,0.23656195402145386,0.016874999999999973
774,-41.62738820478908,0.2191920131444931,0.016249999999999987
775,-39.01097134983893,0.24416817724704742,0.015625
776,-41.181210924687484,0.23752817511558533,0.015000000000000013
777,-40.38802183653738,0.23845034837722778,0.014375000000000027
778,-41.659990350901396,0.2604927122592926,0.013749999999999984
779,-39.89183661265547,0.21586625277996063,0.013124999999999998
780,-40.44291265083211,0.22442573308944702,0.012500000000000011
781,-42.070001185552094,0.2499353587627411,0.011875000000000024
782,-41.84412622101312,0.27963003516197205,0.011249999999999982
783,-39.86594143258276,0.28413236141204834,0.010624999999999996
784,-44.10998806691723,0.259848952293396,0.010000000000000009
785,-42.296277715137094,0.27903997898101807,0.009375000000000022
786,-40.69015469484292,0.28800567984580994,0.00874999999999998
787,-44.221086209271576,0.3045656085014343,0.008124999999999993
788,-39.86556910159775,0.2783602774143219,0.007500000000000007
789,-42.146727325379295,0.2991205155849457,0.00687500000000002
790,-39.87613920151494,0.3137153685092926,0.006249999999999978
791,-41.36392805672438,0.30430540442466736,0.005624999999999991
792,-51.12992792985907,0.2841755151748657,0.0050000000000000044
793,-39.95748553439022,0.2647297978401184,0.004375000000000018
794,-40.48261085188168,0.2615056037902832,0.0037499999999999756
795,-38.89933862911907,0.277975857257843,0.003124999999999989
796,-39.38900284801109,0.25328367948532104,0.0025000000000000022
797,-39.67616469912053,0.2491181343793869,0.0018750000000000155
798,-43.48621414257418,0.22151102125644684,0.0012499999999999734
799,-40.06642657504699,0.2542863190174103,0.0006249999999999867
800,-40.7402480591283,0.21910430490970612,0.0
